Person	Distance
4178	5865.888838896213
4179	7048.566778440132
4170	5408.406903406114
230	3539.2501464416473
4171	1987.5318805035263
231	5773.910686257678
232	1409.9366393674918
233	2777.9856019208764
234	9039.885054302797
235	2175.3830752994963
236	2862.404544455259
237	936.0090327314007
238	8425.82391008722
239	562.8282848973518
4169	3891.093517434454
4183	2703.172136481971
4184	5875.134588260282
4185	170.2997079736402
4186	5872.753726105313
4187	7696.645764244951
4188	1524.975998193381
1909	6243.4496179981525
4189	6920.720148336167
1908	3615.365527820478
4180	5699.475362392165
240	6084.36209475231
4181	4771.590092019282
241	5177.47221704443
4182	3821.7971393240973
242	5398.143655248956
243	2068.6066868545754
244	5317.016230162144
245	8502.212679290193
246	1017.8030796021704
247	830.4637939017534
248	4506.00814824685
249	6460.711341544091
1907	3801.456222022217
1906	3921.6592720700755
1905	4208.617649196486
1904	3029.499754253072
1903	3955.9719855608428
1902	10365.04346191648
1901	3805.057929119964
1900	6272.325687533795
4194	7401.034638562762
4195	2724.914051659064
4196	5645.192145362089
4197	3563.7300873659024
4198	6745.312515148424
4199	7054.309350237459
1919	10509.44845780973
4190	5316.725348437498
250	2314.4325434502807
4191	4929.8035823689
251	4708.80597760588
4192	3645.2161656775634
252	9761.875319854771
4193	3130.732796400915
1910	5018.367456618357
253	6713.2806312058765
254	1241.8004836388884
255	2263.2720811506215
256	5728.690279550316
257	6597.667036534298
258	957.2741651143733
259	5233.732456801854
1918	4087.4492637055305
1917	1095.9445380891477
1916	7031.930018492724
1915	6471.4622703615005
1914	9029.247101779974
1913	5101.446006715718
1912	1787.3624051047968
1911	2386.873836915671
260	3014.921945337166
261	6243.778809577648
262	1568.1893585444218
263	720.9890536282556
1921	6061.1801516823725
264	2342.7687299374384
1920	4632.353698492133
265	3758.3216314512238
266	8301.90983979712
267	7828.736594283616
268	3809.8976542675896
269	7359.596604904833
1929	4756.698424742048
1928	2136.217263123346
1927	1794.1688655668593
1926	3834.6876977703796
1925	2149.898960492863
1924	7017.210929746863
1923	6798.9093228991005
1922	2251.279193561906
270	4730.637338567187
271	4184.725412854853
272	1929.4722511831328
273	7014.759630641042
274	2123.316538506576
1932	3865.2580853249183
275	5259.317444615192
1931	2007.041942421943
276	9502.749862945475
1930	3828.5314354916363
277	3584.489750865123
278	6572.168286032091
279	7188.175563147839
1939	2303.19069939564
1938	4951.1713807744645
1937	6342.215975512542
1936	959.696942480839
1935	2677.4430857421376
1934	5602.127373949781
1933	9066.13304267612
280	4987.96513084314
281	2475.524957642568
282	5450.907456179431
283	5541.517163770584
284	6804.3966035966605
285	2794.192212709331
1943	4083.8515489826586
286	5920.556157033074
1942	5063.547111722373
287	1607.2069961685174
1941	5983.726886378861
288	3991.796103446373
1940	2638.9816663360334
289	5400.987323351847
1949	6132.559374344985
1948	5365.007613810095
1947	862.2092511565518
1946	6697.280614786243
1945	3330.0296374324053
1944	9154.12176004146
290	7362.449396281168
291	2199.879262897565
292	5731.284649048976
293	3744.4297235831923
294	3253.997517033463
295	3232.6710194786365
296	3482.131247762989
1954	1743.8454920141291
297	3969.6599263616345
1953	5233.732456801853
298	7628.596650705236
1952	5243.7323746834045
299	2135.66419334205
1951	3923.15654888079
1950	746.9728825477896
1959	7447.7566549744315
1958	2424.390855614019
1957	10109.633546921992
1956	5415.540360364543
1955	932.2407471142808
1965	3959.7663643731985
1964	7864.980338271014
1963	4085.181689434987
1962	3826.2841235704536
1961	2853.444233032207
1960	639.0779407785412
1969	6467.659697892321
1968	5556.958875142851
1967	4172.1700065887435
1966	8202.813159215926
1976	3409.4095105934957
1975	6531.9046408980375
1974	3192.3011111434193
1973	3296.6915931815875
1972	4972.815444645282
1971	1230.691994461199
1970	2785.5447742483047
1979	7738.399476188376
1978	4984.579743933339
1977	5849.881169305892
1990	4914.0738596506535
1987	6622.320786896357
1986	3686.48137740896
1985	3643.883466983789
1984	6091.268234239305
1983	2431.30352596761
1982	8174.565425792318
1981	1263.9198564740927
1980	481.01463459923764
1989	779.7766710076681
1988	2406.132786403443
1998	5331.6986298236
1997	3222.433528706294
1996	5293.693742258747
1995	2698.796853232479
1994	4847.326183529184
1993	5683.417426477397
1992	6282.080470922392
1991	3113.242385715675
1999	5478.043017209398
3704	6539.6639394907625
3705	7232.880512444887
3706	6226.424239268407
3707	3247.0340497657726
3708	6299.159849550866
3709	7025.904319442716
3700	2070.5287035043116
3701	4389.344363517391
3702	1698.132319531153
3703	5024.08814569547
3715	3323.628639986464
3716	4637.40900069103
3717	4299.265629406577
3718	5050.049761114024
3719	4264.151301818957
3710	7314.8151729565125
3711	9089.926998474402
3712	8726.061650626369
3713	2901.066768244432
3714	2044.655581922209
3726	2112.05197920668
3727	795.5267666347489
3728	4981.016282298953
3729	8952.976352757345
3720	2624.064299733113
3721	6133.5423169020505
3722	2468.9496560304096
3723	4125.788428426879
3724	2290.182377218575
3725	5024.271775094554
2405	4265.528049172315
3737	2889.847240965648
2404	7109.701176935008
3738	4587.02794906332
2403	8533.72037486903
3739	4737.449887342915
2402	7122.526203923662
2401	2642.906267715362
2400	5692.828027768512
3730	7143.597978448959
3731	2118.0314335485327
3732	2862.4629286976688
2409	3188.675256128572
3733	5749.104085572402
2408	5593.458709527826
3734	1981.5447995784507
2407	9517.150355384474
3735	7325.800123712745
2406	531.2235915642161
3736	6135.416677071131
3750	4655.453484811076
2416	6012.4250408926955
3748	2939.9569022000487
2415	2414.302534043383
3749	2571.96308267112
2414	3132.8888469992976
2413	1947.0911187362153
2412	2851.0729555056464
2411	3259.5379504328002
2410	1153.7607639968635
3740	3427.03454934202
3741	1372.4932837501906
3742	5195.820749064455
3743	941.7493772392734
3744	5116.806156040903
2419	3136.999544264703
3745	3050.8326132137836
2418	8251.382683303582
3746	2342.768729937439
2417	5337.612809117791
3747	4703.286354960481
3760	5398.342159455133
3761	3525.916657669716
2430	3907.816694046063
2427	2464.8753127296313
3759	5019.594862983885
2426	2929.683292983622
2425	1198.2980970228282
2424	1325.4975417021924
2423	5462.760358440814
2422	1132.6847299825129
2421	5812.080694180269
2420	4288.041287663951
3751	6945.72888601894
3752	3147.836801386459
3753	1645.1180667612978
3754	2309.291115032636
3755	1089.4299793586608
3756	1524.9759981933812
2429	4753.669046399389
3757	5269.407128438883
2428	6599.474853183407
3758	6844.159086533204
3770	3414.3968371820183
3771	2211.3150804776005
3772	8884.259796096776
1110	2023.228671886893
2441	5164.455886225947
2440	3069.6793493176174
1107	1770.5493495617538
2438	2718.4257926426612
1106	2480.7765908099964
2437	2646.9450835572115
1105	5303.862401854281
2436	2982.385328987356
1104	1758.6871744409136
2435	4221.483302653915
1103	1788.7753209081961
2434	6964.154535348055
1102	5737.208459138272
2433	4588.0335143106095
1101	1138.6824725793447
2432	9977.288147604262
1100	1600.2808302825679
2431	6962.866791462349
3762	5842.551361269975
3763	2188.9586446644244
3764	2265.51744975596
3765	3728.019542936292
3766	2469.212437760005
3767	5609.234327702474
1109	715.4172810246259
3768	4935.814981515741
1108	7404.511178461766
2439	1945.2307274770349
3769	4703.286354960478
3780	4578.852845660461
3781	4795.762904939577
3782	2463.425581032514
3783	1712.6990395189578
1121	954.3847483340654
2452	2123.3165385065754
1120	5020.391096055384
2451	3352.1643986064337
2450	4050.504937998133
1118	3432.854810147398
2449	5164.444973437712
1117	4523.243327480728
2448	2186.714924794555
1116	1923.2368183044455
2447	2616.32807717166
1115	4462.1596625841175
2446	5484.989212147551
1114	6132.341001284037
2445	2512.109649802216
1113	4645.280209093654
2444	5628.429806778142
1112	4730.637338567188
2443	453.7702502590115
1111	4884.433988479325
2442	4990.461380403916
3773	5955.347954828564
3774	8187.217105469897
3775	4255.505282000417
3776	6599.7424305145905
3777	2493.6578155044745
3778	6163.662733879407
3779	5781.387421157155
1119	7837.145598773173
3790	5739.804170947846
3791	5509.99773290769
3792	2257.207865835357
3793	1699.5677787952604
3794	5733.9853603059055
1132	2546.178544820138
2463	4021.5060299643956
1131	1992.7288644396574
2462	9529.876287390647
1130	7070.401508045561
2461	3619.7351889246347
2460	2510.055354203262
1129	5262.817479079917
1128	5854.6101785413275
2459	1532.7519767132153
1127	2764.049497153458
2458	8012.169399073249
1126	3027.754421246696
2457	2114.0375856223072
1125	2467.1021112733742
2456	3268.175724765016
1124	2843.284754994176
2455	2812.3826821886887
1123	4554.133371348616
2454	3503.4236382296667
1122	3453.0063254339498
2453	5630.012061793839
3784	1957.6221154995062
3785	6019.76192773169
3786	3049.6892433282596
3787	5214.380187712552
3788	5623.419913055033
3789	6626.467776349686
1143	889.5199206533141
2474	4093.171472182404
1142	730.8398330953435
2473	6338.425050220079
1141	1630.5621026470487
2472	3561.041476475197
1140	5948.3988114598105
2471	5550.113650691825
2470	3462.352719531832
1139	6967.266056555498
1138	8016.566343306507
2469	4797.912017780731
1137	7144.791021046898
2468	3112.8237836084645
1136	3234.1823075722195
2467	3582.144699448623
1135	3796.2551828235173
2466	4146.594450179323
1134	6403.129530467363
2465	3898.4623173715413
1133	7569.338672402978
2464	3328.7205712728837
3795	9065.986921797961
3796	2889.679906529349
3797	7444.127394396255
3798	9828.076217398971
3799	4210.663179794913
1154	3489.432089848066
2485	5022.572671131855
1153	4454.601808789588
2484	6475.855013893207
1152	5473.346346365086
2483	5871.861108708012
1151	8060.581630917419
2482	6827.32337362138
1150	6381.640628035342
2481	6477.795335099179
2480	4803.054509453987
1149	4440.6265559939775
1148	4629.187925266856
2479	8130.62702585827
1147	1767.0571714003945
2478	8940.953922315875
1146	10255.34975661851
2477	5813.623549093321
1145	4618.880897631424
2476	2565.579991950208
1144	3010.057772045094
2475	5789.526088638131
1165	5362.497683435807
2496	5263.705647018451
1164	3684.6900634979074
2495	5484.031691406465
1163	8969.774590901987
2494	4527.0566485622985
1162	7146.8953283143055
2493	3297.702852698949
1161	2995.8165650100773
2492	2493.850890578856
1160	1227.4119518049915
2491	2174.9765021868825
2490	6026.823385459738
1159	6561.8797103587885
1158	6182.0074840465895
2489	4604.455422222485
1157	4927.383138544887
2488	6665.380291818803
1156	3494.2508382675983
2487	6994.903935008986
1155	5510.717495512725
2486	2149.072516091259
4200	8390.739238871703
4201	3548.1970632211915
1176	1846.6818347396757
1175	2647.568349682461
1174	8315.4063239501
1173	7176.120694172345
1172	2004.5245352590075
1171	1808.7200227286482
1170	3109.8971652067294
1169	3779.933828275272
1168	1311.6020326996047
2499	5336.708764959019
1167	8470.565702480497
2498	5488.311174699683
1166	4352.292740265506
2497	2718.8473265305297
4210	3293.265290390771
4211	5530.505071617839
4212	6011.133973181919
1187	5534.215784699263
1186	2293.4069325587866
1185	5258.5672123540735
1184	3195.758712245226
1183	8565.477036952405
1182	4120.689586478298
1181	2448.257556051265
1180	6707.315470276113
1179	6632.411319355162
1178	6304.452753722677
1177	4947.1205421292625
4202	4582.66807207373
4203	3538.1861099350353
4204	2725.499994853951
4205	5725.223800629041
4206	2812.8903614295314
4207	1336.6737221222675
4208	5669.12572956281
4209	3549.692766758841
1190	3450.330459028889
4220	6624.286011779484
4221	2244.9783210696082
4222	2577.349980910997
4223	4619.591791620514
1198	3708.047976783495
1197	2748.411299846954
1196	6434.374843402647
1195	4432.258722227706
1194	5444.370136744683
1193	3634.5766836658863
1192	8423.706681730924
1191	3345.1209758798077
1189	2432.782881348072
1188	4922.273487261529
4213	5136.484782283562
4214	4384.565281164448
4215	5648.85807429322
4216	8715.692692249671
4217	3049.689243328259
4218	6387.074420439646
4219	6718.709182279252
4230	2239.14097349946
4231	4364.009774937351
4232	2331.062662889525
4233	2740.0832761111296
4234	2977.7311696732168
1199	6124.399982403396
4224	2066.2162641014384
4225	5457.99058707103
4226	9553.202798733055
4227	4374.243114734562
4228	3455.621817352613
4229	6749.6162570306005
4240	1321.9849465973707
4241	4193.42999458072
4242	6756.796410372486
4243	1047.9246057952253
4244	6287.423985784735
4245	7690.72130982045
300	1883.611504349121
301	5195.545518307359
302	2837.9156507672697
303	8924.520824342297
304	6551.646766458818
305	8697.143863569501
4235	3830.810291828534
306	8294.51571278412
4236	3369.869304230214
307	3016.12741729681
4237	1751.7188005914854
308	5641.871888943369
4238	3350.099177877745
309	3485.630638070148
4239	5611.152824281777
4250	5329.135960270356
4251	3511.523720391958
4252	5044.0051361407495
4253	4359.249525478746
4254	989.7928666372279
4255	2683.6547878915626
4256	5650.727095541861
310	6345.804142749033
311	5093.85037487965
312	7314.815172956514
313	4654.230758516003
314	8473.416281911655
315	6349.488648839848
316	3953.1567947694266
4246	2818.3571835815037
317	7637.59685957295
4247	1943.6309043109236
318	4956.446031852866
4248	2067.394176980661
319	2084.8276769934673
4249	1877.998492182345
4260	3584.4852157058885
4261	3271.805301747583
4262	1725.3376731895737
4263	5735.966990224408
4264	8016.354219581665
4265	6467.2397153966385
4266	3050.8326132137827
4267	5928.505308016211
320	4886.5925485648295
321	4322.685543487193
322	1045.2612500683085
323	1445.7289489888667
324	3021.4174891239977
325	7750.85788774757
326	4160.960683586723
327	4088.6521698915194
4257	5349.681128798489
328	3198.859901641714
4258	4733.1018125519895
329	5607.246718739871
4259	1646.3691592706673
4271	1497.750380474486
4272	6992.777551839788
4273	5378.138846828166
4274	3294.349388370738
4275	2311.081389799534
4276	889.2601232743506
4277	7240.691546978309
4278	7724.559689427802
4270	2729.71591975926
330	6362.344940976734
331	2878.2887992004567
332	4396.644819405398
333	2895.0387651002043
334	1340.7400854310486
335	2681.4877733138565
336	3878.415679363787
337	9650.707900432404
338	2974.128587393843
4268	5940.240987024357
339	6796.72555377185
4269	7627.567169042422
4282	1097.3835850864766
4283	4085.71201311447
4284	7765.748792348464
4285	4754.41464091077
4286	5061.931086363841
4287	1305.7345875614042
4288	2447.5286907950367
4289	3621.5771925782315
4280	8795.030470886091
340	9200.171620203146
4281	7514.904460647037
341	7305.495924116903
342	1877.9465456096618
343	5326.390942838365
344	945.4633604917315
345	2365.7498738308063
346	4196.352451097762
347	9441.354040131338
348	991.1740982449105
349	6195.1504822006755
4279	4464.408407477727
4293	2444.8522631018573
4294	1600.8185897162584
4295	7120.719904939853
4296	2333.9714182357966
4297	5491.674595484177
4298	2192.5697925939203
4299	5882.5647873748385
4290	3265.4300858395272
350	6885.534712603723
4291	6705.640107227336
351	3604.0576744603686
4292	7765.667825072411
352	4427.939131500401
353	4529.30676863109
354	7778.006190429172
355	2390.093875192003
356	5789.060988409696
357	5760.602875511477
358	2873.6569922764165
359	1984.6392167967279
10	5959.823618448294
11	2235.171100022555
12	2826.4706732956615
13	5586.684292818489
14	5626.972891887532
15	7427.972388259579
16	2906.6763555146968
17	4886.865953425622
18	3774.9520487109967
19	3310.509297383741
360	6521.811468032585
361	6489.0924283991735
362	10663.891913088723
363	4111.2446875889245
364	10862.131816871763
365	3979.786803884266
366	6591.393185351313
367	4636.681665404922
368	1789.421129503513
369	6302.851546938757
20	5106.01324614517
21	4923.307103735289
22	4667.500168217453
23	2753.1309502142994
24	5413.342389233412
25	4771.590092019282
26	5745.440625494561
27	6838.551751916883
28	6851.383695873063
29	6560.21136038745
370	2801.139101699851
371	8851.449977650147
372	8767.494088026757
373	4238.261270903401
374	5495.5041431518985
375	2839.0124378761384
376	5956.938170651963
377	5917.297863089646
378	3226.4241360734877
379	7945.413960812399
30	2881.6902855578646
31	1800.3742866658674
32	680.2224357481317
33	2349.2389707679367
34	7326.478545259672
35	3469.90419029604
36	7723.071647572921
37	5244.147603956268
38	962.2425524977057
39	3234.0566193749455
380	4391.173612395252
381	2995.8165650100773
382	2662.3528561906896
383	1246.668744166689
384	865.0051384087326
385	1988.7847281806614
386	3411.737787289291
387	2158.5526697759683
388	3449.416396253606
389	6055.980827919159
40	645.4502409196232
41	3437.627941792898
42	7512.4873333082705
43	6731.336426753629
44	2657.8939248182114
45	4582.741139783518
46	1988.4505731634958
47	3696.8829647768066
48	5040.171472041581
49	4542.42301963421
390	2007.8522464882376
391	3812.45867033038
392	6955.0298078243195
393	4563.800710732215
394	2470.6904636883946
395	5629.114434396578
396	1911.533197438569
397	4025.79331694342
398	9122.335075933206
399	4947.379621446666
50	5722.069452949257
51	1842.1045506191178
52	7112.960608042455
53	4233.674560262261
54	6762.022096900521
55	2995.319442795969
56	5792.956756110056
57	2070.438835042304
58	4577.2720335293125
59	5392.398148830909
60	2957.8852824067344
61	3768.737093104786
62	3168.6889722260457
63	4819.258273448146
64	8043.143708409496
65	8380.958435511939
66	2336.5299055474266
67	2029.423369360111
68	5893.673788043196
69	5223.1745723344275
70	6743.456608227768
71	1937.4212267345197
72	2229.0645054090446
73	7513.293021771315
74	3138.7445835550157
75	6434.374843402647
76	9127.653451193863
77	4898.045555325966
78	791.5355174211011
79	1740.8178786699614
80	3593.519931639904
81	4998.868770522811
82	2520.959296944139
83	3325.9402002175957
84	3513.219010950081
85	6126.032643415986
86	5258.495206267504
87	5119.007815555563
88	2766.38761129333
89	2546.178544820138
90	2305.0214848267883
91	8995.947594590674
92	2387.249521330069
93	3235.2093903557065
94	7547.020633438152
95	2864.7077967219575
96	7617.322120966826
97	3063.120865633401
98	4468.368757799089
99	3487.09972096359
3803	5011.179123449941
3804	2888.603567329071
3805	975.4859846482257
3806	3903.746181843396
3807	1748.0657199218658
3808	3034.1406542265804
3809	6318.994813589389
3800	3069.717449715266
3801	5249.320986676929
3802	6872.462701878037
3814	3835.656137328474
3815	2955.1506004514963
3816	3181.898915890872
3817	651.1588360697115
3818	3350.8806266254323
3819	1220.7267889040427
3810	1770.8167022321481
3811	7050.981822981134
3812	2480.9730573052825
3813	5109.826971498367
3825	3986.424581797227
3826	2418.561298693204
3827	5551.038446115001
3828	9368.220689793943
3829	5365.641062267761
3820	1386.3282194286958
3821	5265.7164775482
3822	5228.065100583766
3823	2853.1105636649827
3824	5560.486503653179
2504	6502.899571985941
3836	4066.300887189236
2503	6766.034225365551
3837	3428.2678751084977
2502	7053.980242384003
3838	7300.10824317391
2501	1748.0657199218658
3839	3238.736437112105
2500	3188.651192924419
3830	5173.864299885763
2509	9827.129532160103
3831	6215.474684340575
2508	1409.5344679173854
3832	8508.11248062115
2507	6084.539888260611
3833	3299.054293252472
2506	1309.4100198251022
3834	4542.4230196342105
2505	5119.602144061085
3835	3374.2130291383232
2515	4867.980400218483
3847	2482.9292887067036
2514	6631.5836938989305
3848	4073.5824836302395
