Time	MaxFlow
83002.0	362
22798.0	2
24846.0	2
26894.0	6
28942.0	6
30990.0	6
33308.0	10
66617.0	206
37404.0	4
74809.0	358
41500.0	2
83001.0	362
45596.0	0
49692.0	0
53788.0	2
57884.0	2
61980.0	4
66616.0	206
74808.0	358
83000.0	362
33307.0	6
66615.0	206
37403.0	4
74807.0	358
41499.0	2
82999.0	362
45595.0	0
49691.0	0
53787.0	2
57883.0	2
61979.0	4
66614.0	206
74806.0	358
20749.0	2
82998.0	362
22797.0	2
24845.0	2
26893.0	6
28941.0	6
30989.0	8
33306.0	10
66613.0	206
37402.0	4
74805.0	358
41498.0	2
82997.0	362
45594.0	0
49690.0	0
53786.0	2
57882.0	2
61978.0	4
66612.0	204
74804.0	358
82996.0	362
33305.0	6
66611.0	204
37401.0	4
74803.0	358
41497.0	2
82995.0	362
45593.0	0
49689.0	0
53785.0	2
57881.0	2
61977.0	4
66610.0	204
74802.0	358
20748.0	2
82994.0	362
22796.0	2
24844.0	4
26892.0	6
28940.0	4
30988.0	8
33304.0	10
66609.0	204
37400.0	4
74801.0	358
41496.0	2
82993.0	362
45592.0	0
49688.0	0
53784.0	2
57880.0	4
61976.0	4
66608.0	204
74800.0	358
82992.0	362
33319.0	6
66639.0	206
37415.0	4
74831.0	358
41511.0	2
83023.0	362
45607.0	0
49703.0	0
53799.0	2
57895.0	4
61991.0	4
66638.0	206
74830.0	358
20755.0	2
83022.0	362
22803.0	2
24851.0	4
26899.0	4
28947.0	6
30995.0	6
33318.0	10
66637.0	206
37414.0	4
74829.0	358
41510.0	2
83021.0	362
45606.0	0
49702.0	0
53798.0	2
57894.0	4
61990.0	4
66636.0	206
74828.0	358
83020.0	362
33317.0	10
66635.0	206
37413.0	4
74827.0	358
41509.0	2
83019.0	362
45605.0	0
49701.0	0
53797.0	2
57893.0	2
61989.0	4
66634.0	206
74826.0	358
20754.0	2
83018.0	362
22802.0	2
24850.0	4
26898.0	6
28946.0	6
30994.0	6
33316.0	10
66633.0	206
37412.0	4
74825.0	358
41508.0	2
83017.0	362
45604.0	0
49700.0	0
53796.0	2
57892.0	2
61988.0	4
66632.0	206
74824.0	358
83016.0	362
33315.0	6
66631.0	206
37411.0	4
74823.0	358
41507.0	2
83015.0	362
45603.0	0
49699.0	0
53795.0	2
57891.0	4
61987.0	4
66630.0	206
74822.0	358
20753.0	2
83014.0	362
22801.0	2
24849.0	2
26897.0	6
28945.0	6
30993.0	8
33314.0	10
66629.0	206
37410.0	4
74821.0	358
41506.0	2
83013.0	362
45602.0	0
49698.0	0
53794.0	2
57890.0	2
61986.0	4
66628.0	206
74820.0	358
83012.0	362
33313.0	10
66627.0	206
37409.0	4
74819.0	358
41505.0	2
83011.0	362
45601.0	0
49697.0	0
53793.0	2
57889.0	2
61985.0	4
66626.0	206
74818.0	358
20752.0	2
83010.0	362
22800.0	2
24848.0	2
26896.0	6
28944.0	6
30992.0	6
33312.0	10
66625.0	206
37408.0	4
74817.0	358
41504.0	2
83009.0	362
45600.0	0
49696.0	0
53792.0	2
57888.0	2
61984.0	4
66624.0	206
74816.0	358
83008.0	362
33327.0	10
66655.0	210
37423.0	4
74847.0	358
41519.0	2
83039.0	362
45615.0	0
49711.0	0
53807.0	2
57903.0	4
61999.0	4
66654.0	210
74846.0	358
20759.0	2
83038.0	362
22807.0	2
24855.0	2
26903.0	4
28951.0	6
30999.0	6
33326.0	10
66653.0	210
37422.0	4
74845.0	358
41518.0	2
83037.0	362
45614.0	0
49710.0	0
53806.0	2
57902.0	4
61998.0	4
66652.0	208
74844.0	358
83036.0	362
33325.0	10
66651.0	208
37421.0	4
74843.0	358
41517.0	2
83035.0	362
45613.0	0
49709.0	0
53805.0	2
57901.0	4
61997.0	4
66650.0	208
74842.0	358
20758.0	2
83034.0	362
22806.0	2
24854.0	2
26902.0	4
28950.0	6
30998.0	8
33324.0	10
66649.0	208
37420.0	4
74841.0	358
41516.0	2
83033.0	362
45612.0	0
49708.0	0
53804.0	2
57900.0	4
61996.0	4
66648.0	208
74840.0	358
83032.0	362
33323.0	10
66647.0	208
37419.0	4
74839.0	358
41515.0	2
83031.0	362
45611.0	0
49707.0	0
53803.0	2
57899.0	4
61995.0	4
66646.0	208
74838.0	358
20757.0	2
83030.0	362
22805.0	2
24853.0	2
26901.0	4
28949.0	6
30997.0	8
33322.0	10
66645.0	208
37418.0	4
74837.0	358
41514.0	2
83029.0	362
45610.0	0
49706.0	0
53802.0	2
57898.0	2
61994.0	4
66644.0	208
74836.0	358
83028.0	362
33321.0	8
66643.0	208
37417.0	4
74835.0	358
41513.0	2
83027.0	362
45609.0	0
49705.0	0
53801.0	2
57897.0	2
61993.0	4
66642.0	208
74834.0	358
20756.0	2
83026.0	362
22804.0	2
24852.0	4
26900.0	4
28948.0	6
30996.0	8
33320.0	10
66641.0	206
37416.0	4
74833.0	358
41512.0	2
83025.0	362
45608.0	0
49704.0	0
53800.0	2
57896.0	4
61992.0	4
66640.0	206
74832.0	358
83024.0	362
33335.0	10
66671.0	210
37431.0	4
74863.0	358
41527.0	2
83055.0	362
45623.0	0
49719.0	0
53815.0	2
57911.0	2
62007.0	6
66670.0	210
74862.0	358
20763.0	2
83054.0	362
22811.0	2
24859.0	2
26907.0	8
28955.0	6
31003.0	6
33334.0	8
66669.0	210
37430.0	4
74861.0	358
41526.0	2
83053.0	362
45622.0	0
49718.0	0
53814.0	2
57910.0	2
62006.0	4
66668.0	210
74860.0	358
83052.0	362
33333.0	10
66667.0	210
37429.0	2
74859.0	358
41525.0	2
83051.0	362
45621.0	0
49717.0	0
53813.0	2
57909.0	2
62005.0	4
66666.0	210
74858.0	358
20762.0	2
83050.0	362
22810.0	2
24858.0	4
26906.0	6
28954.0	6
31002.0	8
33332.0	10
66665.0	210
37428.0	2
74857.0	358
41524.0	2
83049.0	362
45620.0	0
49716.0	0
53812.0	2
57908.0	4
62004.0	4
66664.0	210
74856.0	358
83048.0	362
33331.0	10
66663.0	210
37427.0	2
74855.0	358
41523.0	2
83047.0	362
45619.0	0
49715.0	0
53811.0	2
57907.0	2
62003.0	4
66662.0	210
74854.0	358
20761.0	2
83046.0	362
22809.0	2
24857.0	2
26905.0	6
28953.0	6
31001.0	8
33330.0	10
66661.0	210
37426.0	2
74853.0	358
41522.0	2
83045.0	362
45618.0	0
49714.0	0
53810.0	2
57906.0	2
62002.0	4
66660.0	210
74852.0	358
83044.0	362
33329.0	10
66659.0	210
37425.0	2
74851.0	358
41521.0	2
83043.0	362
45617.0	0
49713.0	0
53809.0	2
57905.0	4
62001.0	4
66658.0	210
74850.0	358
20760.0	2
83042.0	362
22808.0	2
24856.0	2
26904.0	4
28952.0	6
31000.0	6
33328.0	10
66657.0	210
37424.0	4
74849.0	358
41520.0	2
83041.0	362
45616.0	0
49712.0	0
53808.0	2
57904.0	4
62000.0	4
66656.0	210
74848.0	358
83040.0	362
33343.0	10
66687.0	210
37439.0	4
74879.0	358
41535.0	2
83071.0	362
45631.0	0
49727.0	0
53823.0	2
57919.0	4
62015.0	6
66686.0	210
74878.0	358
20767.0	2
83070.0	362
22815.0	2
24863.0	2
26911.0	4
28959.0	6
31007.0	6
33342.0	10
66685.0	210
37438.0	4
74877.0	358
41534.0	2
83069.0	362
45630.0	0
49726.0	0
53822.0	2
57918.0	2
62014.0	6
66684.0	210
74876.0	358
83068.0	362
33341.0	10
66683.0	210
37437.0	4
74875.0	358
41533.0	2
83067.0	362
45629.0	0
49725.0	0
53821.0	2
57917.0	2
62013.0	6
66682.0	210
74874.0	358
20766.0	2
83066.0	362
22814.0	2
24862.0	2
26910.0	4
28958.0	6
31006.0	6
33340.0	10
66681.0	210
37436.0	4
74873.0	358
41532.0	2
83065.0	362
45628.0	0
49724.0	0
53820.0	2
57916.0	4
62012.0	6
66680.0	210
74872.0	358
83064.0	362
33339.0	12
66679.0	210
37435.0	4
74871.0	358
41531.0	2
83063.0	362
45627.0	0
49723.0	0
53819.0	2
57915.0	4
62011.0	6
66678.0	210
74870.0	358
20765.0	2
83062.0	362
22813.0	2
24861.0	2
26909.0	6
28957.0	6
31005.0	6
33338.0	14
66677.0	210
37434.0	4
74869.0	358
41530.0	2
83061.0	362
45626.0	0
49722.0	0
53818.0	2
57914.0	2
62010.0	6
66676.0	210
74868.0	358
83060.0	362
33337.0	14
66675.0	210
37433.0	4
74867.0	358
41529.0	2
83059.0	362
45625.0	0
49721.0	0
53817.0	2
57913.0	2
62009.0	6
66674.0	210
74866.0	358
20764.0	2
83058.0	362
22812.0	2
24860.0	2
26908.0	6
28956.0	6
31004.0	6
33336.0	12
66673.0	210
37432.0	4
74865.0	358
41528.0	2
83057.0	362
45624.0	0
49720.0	0
53816.0	2
57912.0	2
62008.0	6
66672.0	210
74864.0	358
83056.0	362
33351.0	8
66703.0	210
37447.0	4
74895.0	358
41543.0	2
83087.0	362
45639.0	0
49735.0	0
53831.0	2
57927.0	2
62023.0	6
66702.0	210
74894.0	358
20771.0	2
83086.0	362
22819.0	2
24867.0	4
26915.0	4
28963.0	6
31011.0	6
33350.0	8
66701.0	210
37446.0	4
74893.0	358
41542.0	2
83085.0	362
45638.0	0
49734.0	0
53830.0	2
57926.0	2
62022.0	6
66700.0	210
74892.0	358
83084.0	362
33349.0	10
66699.0	210
37445.0	4
74891.0	358
41541.0	2
83083.0	362
45637.0	0
49733.0	0
53829.0	2
57925.0	2
62021.0	6
66698.0	210
74890.0	358
20770.0	2
83082.0	362
22818.0	2
24866.0	4
26914.0	4
28962.0	6
31010.0	6
33348.0	10
66697.0	210
37444.0	4
74889.0	358
41540.0	2
83081.0	362
45636.0	0
49732.0	0
53828.0	2
57924.0	4
62020.0	6
66696.0	210
74888.0	358
83080.0	362
33347.0	10
66695.0	210
37443.0	4
74887.0	358
41539.0	2
83079.0	362
45635.0	0
49731.0	0
53827.0	2
57923.0	2
62019.0	6
66694.0	210
74886.0	358
20769.0	2
83078.0	362
22817.0	2
24865.0	4
26913.0	4
28961.0	6
31009.0	8
33346.0	10
66693.0	210
37442.0	4
74885.0	358
41538.0	2
83077.0	362
45634.0	0
49730.0	0
53826.0	2
57922.0	2
62018.0	4
66692.0	210
74884.0	358
83076.0	362
33345.0	10
66691.0	210
37441.0	4
74883.0	358
41537.0	2
83075.0	362
45633.0	0
49729.0	0
53825.0	2
57921.0	4
62017.0	4
66690.0	210
74882.0	358
20768.0	2
83074.0	362
22816.0	2
24864.0	4
26912.0	4
28960.0	6
31008.0	6
33344.0	8
66689.0	210
37440.0	4
74881.0	358
41536.0	2
83073.0	362
45632.0	0
49728.0	0
53824.0	2
57920.0	4
62016.0	6
66688.0	210
74880.0	358
83072.0	362
33359.0	8
66719.0	210
37455.0	4
74911.0	358
41551.0	2
83103.0	362
45647.0	0
49743.0	0
53839.0	2
57935.0	2
62031.0	4
66718.0	210
74910.0	358
20775.0	2
83102.0	362
22823.0	2
24871.0	4
26919.0	4
28967.0	4
31015.0	8
33358.0	12
66717.0	210
37454.0	4
74909.0	358
41550.0	2
83101.0	362
45646.0	0
49742.0	0
53838.0	2
57934.0	2
62030.0	6
66716.0	210
74908.0	358
83100.0	362
33357.0	8
66715.0	210
37453.0	4
74907.0	358
41549.0	2
83099.0	362
45645.0	0
49741.0	0
53837.0	2
57933.0	2
62029.0	6
66714.0	210
74906.0	358
20774.0	2
83098.0	362
22822.0	2
24870.0	4
26918.0	4
28966.0	6
31014.0	8
33356.0	8
66713.0	210
37452.0	4
74905.0	358
41548.0	2
83097.0	362
45644.0	0
49740.0	0
53836.0	2
57932.0	2
62028.0	8
66712.0	210
74904.0	358
83096.0	362
33355.0	8
66711.0	210
37451.0	4
74903.0	358
41547.0	2
83095.0	362
45643.0	0
49739.0	0
53835.0	2
57931.0	4
62027.0	6
66710.0	210
74902.0	358
20773.0	2
83094.0	362
22821.0	2
24869.0	4
26917.0	4
28965.0	6
31013.0	8
33354.0	8
66709.0	210
37450.0	4
74901.0	358
41546.0	2
83093.0	362
45642.0	0
49738.0	0
53834.0	2
57930.0	4
62026.0	6
66708.0	210
74900.0	358
83092.0	362
33353.0	8
66707.0	210
37449.0	4
74899.0	358
41545.0	2
83091.0	362
45641.0	0
49737.0	0
53833.0	2
57929.0	2
62025.0	4
66706.0	210
74898.0	358
20772.0	2
83090.0	362
22820.0	2
24868.0	4
26916.0	4
28964.0	6
31012.0	8
33352.0	8
66705.0	210
37448.0	4
74897.0	358
41544.0	2
83089.0	362
45640.0	0
49736.0	0
53832.0	2
57928.0	2
62024.0	6
66704.0	210
74896.0	358
83088.0	362
33367.0	8
66735.0	214
37463.0	4
74927.0	358
41559.0	2
83119.0	362
45655.0	0
49751.0	0
53847.0	2
57943.0	4
62039.0	8
66734.0	212
74926.0	358
20779.0	2
83118.0	362
22827.0	2
24875.0	4
26923.0	4
28971.0	6
31019.0	8
33366.0	8
66733.0	212
37462.0	4
74925.0	358
41558.0	2
83117.0	362
45654.0	0
49750.0	0
53846.0	2
57942.0	4
62038.0	8
66732.0	212
74924.0	358
83116.0	362
33365.0	8
66731.0	212
37461.0	4
74923.0	358
41557.0	2
83115.0	362
45653.0	0
49749.0	0
53845.0	2
57941.0	4
62037.0	8
66730.0	212
74922.0	358
20778.0	2
83114.0	362
22826.0	2
24874.0	4
26922.0	4
28970.0	6
31018.0	12
33364.0	8
66729.0	212
37460.0	4
74921.0	358
41556.0	2
83113.0	362
45652.0	0
49748.0	0
53844.0	2
57940.0	2
62036.0	8
66728.0	212
74920.0	358
83112.0	362
33363.0	8
66727.0	212
37459.0	4
74919.0	358
41555.0	2
83111.0	362
45651.0	0
49747.0	0
53843.0	2
57939.0	2
62035.0	6
66726.0	212
74918.0	358
20777.0	2
83110.0	362
22825.0	2
24873.0	4
26921.0	4
28969.0	6
31017.0	10
33362.0	8
66725.0	212
37458.0	4
74917.0	358
41554.0	2
83109.0	362
45650.0	0
49746.0	0
53842.0	2
57938.0	2
62034.0	6
66724.0	212
74916.0	358
83108.0	362
33361.0	8
66723.0	212
37457.0	4
74915.0	358
41553.0	2
83107.0	362
45649.0	0
49745.0	0
53841.0	2
57937.0	2
62033.0	4
66722.0	212
74914.0	358
20776.0	2
83106.0	362
22824.0	2
24872.0	4
26920.0	4
28968.0	6
31016.0	10
33360.0	8
66721.0	210
37456.0	4
74913.0	358
41552.0	2
83105.0	362
45648.0	0
49744.0	0
53840.0	2
57936.0	2
62032.0	4
66720.0	210
74912.0	358
83104.0	362
33375.0	12
66751.0	214
37471.0	4
74943.0	358
41567.0	2
83135.0	362
45663.0	0
49759.0	0
53855.0	2
57951.0	2
62047.0	6
66750.0	214
74942.0	358
20783.0	2
83134.0	362
22831.0	2
24879.0	2
26927.0	4
28975.0	8
31023.0	8
33374.0	12
66749.0	214
37470.0	4
74941.0	358
41566.0	2
83133.0	362
45662.0	0
49758.0	0
53854.0	2
57950.0	2
62046.0	6
66748.0	214
74940.0	358
83132.0	362
33373.0	8
66747.0	214
37469.0	4
74939.0	358
41565.0	2
83131.0	362
45661.0	0
49757.0	0
53853.0	2
57949.0	2
62045.0	6
66746.0	214
74938.0	358
20782.0	2
83130.0	362
22830.0	2
24878.0	4
26926.0	4
28974.0	6
31022.0	8
33372.0	8
66745.0	214
37468.0	4
74937.0	358
41564.0	2
83129.0	362
45660.0	0
49756.0	0
53852.0	2
57948.0	2
62044.0	6
66744.0	214
74936.0	358
83128.0	362
33371.0	8
66743.0	214
37467.0	4
74935.0	358
41563.0	2
83127.0	362
45659.0	0
49755.0	0
53851.0	2
57947.0	2
62043.0	6
66742.0	214
74934.0	358
20781.0	2
83126.0	362
22829.0	2
24877.0	4
26925.0	2
28973.0	6
31021.0	8
33370.0	8
66741.0	214
37466.0	4
74933.0	358
41562.0	2
83125.0	362
45658.0	0
49754.0	0
53850.0	2
57946.0	4
62042.0	6
66740.0	214
74932.0	358
83124.0	362
33369.0	8
66739.0	214
37465.0	4
74931.0	358
41561.0	2
83123.0	362
45657.0	0
49753.0	0
53849.0	2
57945.0	2
62041.0	8
66738.0	214
74930.0	358
20780.0	2
83122.0	362
22828.0	2
24876.0	4
26924.0	4
28972.0	6
31020.0	6
33368.0	8
66737.0	214
37464.0	4
74929.0	358
41560.0	2
83121.0	362
45656.0	0
49752.0	0
53848.0	2
57944.0	4
62040.0	8
66736.0	214
74928.0	358
83120.0	362
33383.0	12
66767.0	216
37479.0	4
74959.0	358
41575.0	2
83151.0	362
45671.0	0
49767.0	0
53863.0	2
57959.0	4
62055.0	6
66766.0	216
74958.0	358
20787.0	2
83150.0	362
22835.0	2
24883.0	4
26931.0	4
28979.0	6
31027.0	6
33382.0	8
66765.0	216
37478.0	4
74957.0	358
41574.0	2
83149.0	362
45670.0	0
49766.0	0
53862.0	2
57958.0	4
62054.0	6
66764.0	216
74956.0	358
83148.0	362
33381.0	8
66763.0	216
37477.0	4
74955.0	358
41573.0	2
83147.0	362
45669.0	0
49765.0	0
53861.0	2
57957.0	4
62053.0	6
66762.0	216
74954.0	358
20786.0	2
83146.0	362
22834.0	2
24882.0	2
26930.0	4
28978.0	8
31026.0	8
33380.0	8
66761.0	214
37476.0	4
74953.0	358
41572.0	2
83145.0	362
45668.0	0
49764.0	0
53860.0	2
57956.0	4
62052.0	6
66760.0	214
74952.0	358
83144.0	362
33379.0	10
66759.0	214
37475.0	4
74951.0	358
41571.0	2
83143.0	362
45667.0	0
49763.0	0
53859.0	2
57955.0	4
62051.0	6
66758.0	214
74950.0	358
20785.0	2
83142.0	362
22833.0	2
24881.0	2
26929.0	4
28977.0	8
31025.0	6
33378.0	14
66757.0	214
37474.0	4
74949.0	358
41570.0	2
83141.0	362
45666.0	0
49762.0	0
53858.0	2
57954.0	4
62050.0	6
66756.0	214
74948.0	358
83140.0	362
33377.0	14
66755.0	214
37473.0	4
74947.0	358
41569.0	2
83139.0	362
45665.0	0
49761.0	0
53857.0	2
57953.0	2
62049.0	6
66754.0	214
74946.0	358
20784.0	2
83138.0	362
22832.0	2
24880.0	2
26928.0	4
28976.0	8
31024.0	6
33376.0	14
66753.0	214
37472.0	4
74945.0	358
41568.0	2
83137.0	362
45664.0	0
49760.0	0
53856.0	2
57952.0	2
62048.0	6
66752.0	214
74944.0	358
83136.0	362
33391.0	6
66783.0	216
37487.0	4
74975.0	358
41583.0	2
83167.0	362
45679.0	0
49775.0	0
53871.0	2
57967.0	4
62063.0	6
66782.0	216
74974.0	358
20791.0	2
83166.0	362
22839.0	2
24887.0	2
26935.0	4
28983.0	6
31031.0	6
33390.0	8
66781.0	216
37486.0	4
74973.0	358
41582.0	2
83165.0	362
45678.0	0
49774.0	0
53870.0	2
57966.0	4
62062.0	6
66780.0	216
74972.0	358
83164.0	362
33389.0	8
66779.0	216
37485.0	4
74971.0	358
41581.0	2
83163.0	362
45677.0	0
49773.0	0
53869.0	2
57965.0	4
62061.0	6
66778.0	216
74970.0	358
20790.0	2
83162.0	362
22838.0	2
24886.0	2
26934.0	4
28982.0	10
31030.0	6
33388.0	6
66777.0	216
37484.0	4
74969.0	358
41580.0	2
83161.0	362
45676.0	0
49772.0	0
53868.0	2
57964.0	4
62060.0	6
66776.0	216
74968.0	358
83160.0	362
33387.0	8
66775.0	216
37483.0	4
74967.0	358
41579.0	2
83159.0	362
45675.0	0
49771.0	0
53867.0	2
57963.0	4
62059.0	6
66774.0	216
74966.0	358
20789.0	2
83158.0	362
22837.0	2
24885.0	4
26933.0	4
28981.0	10
31029.0	6
33386.0	8
66773.0	216
37482.0	4
74965.0	358
41578.0	2
83157.0	362
45674.0	0
49770.0	0
53866.0	2
57962.0	4
62058.0	6
66772.0	216
74964.0	358
83156.0	362
33385.0	8
66771.0	216
37481.0	4
74963.0	358
41577.0	2
83155.0	362
45673.0	0
49769.0	0
53865.0	2
57961.0	4
62057.0	4
66770.0	216
74962.0	358
20788.0	2
83154.0	362
22836.0	2
24884.0	4
26932.0	4
28980.0	8
31028.0	6
33384.0	8
66769.0	216
37480.0	4
74961.0	358
41576.0	2
83153.0	362
45672.0	0
49768.0	0
53864.0	2
57960.0	4
62056.0	6
66768.0	216
74960.0	358
83152.0	362
33399.0	8
66799.0	216
37495.0	4
74991.0	358
41591.0	2
83183.0	362
45687.0	0
49783.0	0
53879.0	2
57975.0	4
62071.0	6
66798.0	216
74990.0	358
20795.0	2
83182.0	362
22843.0	2
24891.0	4
26939.0	4
28987.0	6
31035.0	8
33398.0	8
66797.0	216
37494.0	4
74989.0	358
41590.0	2
83181.0	362
45686.0	0
49782.0	0
53878.0	2
57974.0	4
62070.0	6
66796.0	216
74988.0	358
83180.0	362
33397.0	8
66795.0	216
37493.0	4
74987.0	358
41589.0	2
83179.0	362
45685.0	0
49781.0	0
53877.0	2
57973.0	4
62069.0	6
66794.0	216
74986.0	358
20794.0	2
83178.0	362
22842.0	2
24890.0	2
26938.0	4
28986.0	6
31034.0	8
33396.0	8
66793.0	216
37492.0	4
74985.0	358
41588.0	2
83177.0	362
45684.0	0
49780.0	0
53876.0	2
57972.0	4
62068.0	6
66792.0	216
74984.0	358
83176.0	362
33395.0	8
66791.0	216
37491.0	4
74983.0	358
41587.0	2
83175.0	362
45683.0	0
49779.0	0
53875.0	2
57971.0	4
62067.0	6
66790.0	216
74982.0	358
20793.0	2
83174.0	362
22841.0	2
24889.0	2
26937.0	4
28985.0	6
31033.0	8
33394.0	8
66789.0	216
37490.0	4
74981.0	358
41586.0	2
