Person	Distance
2339	1282.477220848395
1007	3643.638858917957
2338	1099.2985062693
1006	372.6008987892585
2337	1911.1177813674062
1005	918.6549612993084
2336	1517.1538671387905
1004	3437.0414456669205
2335	2115.7643946009925
1003	0.0
2334	2465.889266897844
1002	1575.0857154779433
2333	1480.7907143838447
1001	4588.388345569615
2332	1981.5479389502204
3663	4158.139536584082
4994	2804.8814039311033
3664	2705.0215237007706
4995	3242.829164238653
3665	1725.3376731895737
4996	3497.080194576519
3666	4518.99010963557
4997	3199.6646186439716
3667	3326.451750718089
4998	3991.7961034463733
3668	1090.54375369316
4999	1792.3855088074765
3669	3269.7950281126896
1009	3126.8042961208344
3680	1514.8108694680036
3681	1578.024035768994
3682	2299.0044685409084
3683	0.0
3684	3792.109304756753
1022	2967.5635377617286
2353	1722.4010357877664
1021	1839.3092797464533
2352	508.1073506983116
1020	4948.354553801071
2351	2615.822724985243
2350	1880.7803463860098
1019	2037.3133874455966
1018	2537.972393595043
2349	4070.6509703779475
1017	2349.2389707679367
2348	908.4525448084369
1016	2653.2185996746225
2347	657.6365377332214
1015	2486.0439771696774
2346	3305.890842356792
1014	2046.9711472273195
2345	1827.0339447788401
1013	1605.708894108574
2344	1286.5077285440475
1012	2798.1904564937013
2343	3661.9665300771667
3674	5027.006747489297
3675	3779.346270607136
3676	1342.1355010665898
3677	816.9466683277429
3678	3075.223227172874
3679	715.072091603007
3690	1645.7306881111713
3691	1455.3061257664767
3692	3077.569159473437
3693	0.0
3694	2819.616749557362
3695	2309.8225497903504
1033	1752.8931244943528
2364	2855.426652210835
1032	4931.904883837406
2363	4441.820831391531
1031	2181.034745236545
2362	5581.96838024405
1030	2730.204457758711
2361	124.64262925237341
2360	2858.258767882865
1029	2959.399177536893
1028	1962.1720471069166
2359	1906.7849391031177
1027	66.12663927898934
2358	4841.315269274199
1026	2014.7515472388
2357	1286.507728544047
1025	1608.5745241903787
2356	2637.7131681182245
1024	1616.9351154633068
2355	0.0
1023	2504.8646805136314
2354	3902.9071591844886
3685	2951.413126097324
3686	3782.068700264007
3687	2806.854603700048
3688	2682.2935530769037
3689	1347.0371696805537
1044	1179.331233663038
2375	0.0
1043	2133.1236776360183
2374	335.31892119284606
1042	5491.017561632216
2373	456.54279175609884
1041	4948.354553801071
2372	5152.671106575994
1040	3824.552887180004
2371	3966.5148526484286
2370	2896.3490560509103
1039	439.8290811438667
1038	0.0
2369	1972.128519610057
1037	3463.244254514979
2368	2846.4051387894924
1036	5545.1538032193175
2367	2879.207989799615
1035	1697.5407692064814
2366	1442.6157987341744
1034	2095.4425374641273
2365	3979.331572554617
3696	2847.9339760234707
3697	3264.4769443526166
3698	0.0
3699	1827.0339447788401
1055	495.86343805094054
2386	1513.5465670948001
1054	3766.199824997516
2385	1669.1010089508477
1053	1074.2499396529383
2384	5085.405685262382
1052	1542.3807131434994
2383	447.3347543754454
1051	4620.359938381336
2382	3686.48137740896
1050	2485.3047722635088
2381	2248.792304942173
2380	2181.034745236545
1049	2409.7056419797536
1048	0.0
2379	2730.2044577587117
1047	1845.4001080578714
2378	1531.1420040525454
1046	590.4294623506336
2377	1292.2633922047714
1045	3261.6484403517134
2376	4221.597614310363
1066	2232.4210845811444
2397	2074.248308151729
1065	1184.9057467911919
2396	3556.01329903268
1064	2387.8971709337297
2395	1908.1834980214828
1063	2465.8892668978438
2394	4855.145715902774
1062	847.8970357019427
2393	4662.527429566464
1061	1022.2073200659698
2392	1991.1282841431466
1060	3622.5895426475076
2391	3923.046553613949
2390	3991.7961034463747
1059	2868.7608604525085
1058	2615.603675862892
2389	590.4294623506335
1057	0.0
2388	2808.1854881676672
1056	4004.86964828315
2387	5884.674624565952
4100	3608.3106087774972
4101	2010.7370883149322
4102	5023.215981350547
1077	2967.453725489334
1076	3428.4399554599668
1075	5423.128305336597
1074	3766.1998249975168
1073	3871.7890744089264
1072	1940.465498429155
1071	5114.153915663571
1070	0.0
1069	5652.428762295857
1068	2056.837360554903
2399	2953.733532188561
1067	2418.3349529434936
2398	5439.439215206146
1080	2351.589852553826
4110	2242.705189093033
4111	1089.395672434782
4112	5165.251228068059
4113	3979.331572554618
1088	3615.2373936258355
1087	1375.1176581268478
1086	1827.0339447788404
1085	2193.7038406584384
1084	4716.402416205634
1083	4541.597856192418
1082	3089.6821279907153
1081	1084.74171286504
1079	1741.6988456499212
1078	3106.5933744577706
4103	1572.4489091464552
4104	1439.3564426903254
4105	3158.3826650625297
4106	4949.3804871941065
4107	0.0
4108	2807.613193771275
4109	2322.315998770242
1091	4195.6881345511265
1090	776.4987818055777
4120	1819.8596390846992
4121	5033.097726558057
4122	1375.1176581268478
4123	2634.4095200196925
4124	2576.860288795556
1099	1252.65579933637
1098	2237.246811233358
1097	2527.8889516608497
1096	937.1752638132289
1095	1323.6342964052533
1094	2923.2424664590294
1093	2345.662034162704
1092	2642.906267715362
1089	3557.2069210079503
4114	2247.915090449561
4115	2339.5444302970814
4116	675.5256589818905
4117	5186.612986548553
4118	894.1884819363286
4119	1495.7053483403622
4130	4888.196670434434
4131	1827.03394477884
4132	3958.941096985239
4133	1403.635856706197
4134	125.23715709902052
4135	0.0
4125	1237.8003205072882
4126	2520.5080399484336
4127	5265.666136572949
4128	3089.2230515334327
4129	2303.343153558901
4140	2559.4793636592094
4141	908.4525448084366
4142	4859.383634412559
4143	1513.7114388934851
4144	1403.635856706197
4145	1786.700074350063
4146	4948.354553801071
200	793.8488091911295
201	3243.132618957231
202	2730.2044577587103
203	1710.5939971058115
204	3843.2265362391236
205	5743.063466545696
206	2847.9339760234707
4136	0.0
207	1283.0340926813988
4137	0.0
208	0.0
4138	5885.524448520622
209	4616.064320784086
4139	4681.154690004161
4150	2957.442884245478
4151	1901.7471725282758
4152	2737.983434076442
4153	2503.1247137289706
4154	3599.7768261653327
4155	949.9364468997404
4156	3071.341209560302
4157	3434.9060936996943
210	879.4887988307705
211	2274.384163835142
212	1802.4198396857907
213	2670.605642828586
214	3132.5921616254464
215	0.0
216	4924.3105989607375
217	3790.471485903601
4147	2010.7420790758133
218	1189.648924532859
4148	370.9909377177896
219	4773.359561951638
4149	4991.419263802016
4161	0.0
4162	87.03304892108966
4163	1186.665573749506
4164	0.0
4165	4267.140947613982
4166	1993.3637259915972
4167	2527.8889516608497
4168	612.3388237182255
4160	3766.1998249975168
220	766.4041098401281
221	3326.378115582713
222	3596.4459598590774
223	3650.510526387464
224	4341.432071079411
225	2826.9742571096594
226	2186.36950057197
227	2561.526411876167
228	811.9009161221311
4158	394.6129254067251
229	4333.049909804264
4159	5545.1538032193175
4172	4216.959275602094
4173	484.54024832715265
4174	3874.9694200033236
4175	465.96427036184207
4176	4070.6509703779475
4177	1805.1010259285497
4178	2642.906267715362
4179	3473.2105675863754
4170	2923.2424664590294
230	2733.877785545711
4171	4470.689058153804
231	2305.096112844714
232	810.3380655983756
233	4544.749019307347
234	2194.9602733524844
235	4144.356610082376
236	4691.011221120612
237	1790.8467995750354
238	4316.546912486192
239	2879.105434909497
4169	2137.0085434145976
4183	2747.9913717199283
4184	1621.2737699850204
4185	4295.389998269347
4186	1968.5221982690769
4187	949.1393025277107
4188	702.8977390724547
1909	3087.497514455599
4189	3493.910965274863
1908	3684.518254859113
4180	3229.1123016632964
240	1158.420363560705
4181	3338.567509367669
241	2607.4805160672945
4182	4050.616215829269
242	4108.318401233683
243	2986.9071195383976
244	3276.4522533822596
245	2822.8134697311366
246	2833.0241432781736
247	1479.2180116751106
248	1654.4903707945168
249	1491.491025017799
1907	0.0
1906	2854.139829796157
1905	4345.493990475357
1904	2729.77655273826
1903	898.8789785046697
1902	397.3994396578076
1901	0.0
1900	2135.66419334205
4194	3089.487290044982
4195	4107.687540308248
4196	3158.633417267545
4197	1827.0339447788413
4198	1237.899789742739
4199	2379.992826020346
1919	1836.2439278324182
4190	1282.228784496158
250	6174.700328644285
4191	3766.0416304690607
251	2608.855132430409
4192	2840.113832516423
252	1786.7000743500628
4193	4324.894631671281
1910	2730.204457758711
253	2922.3928057181884
254	3142.4814490028457
255	2619.785723749048
256	0.0
257	1515.2907801589445
258	4663.553829741457
259	0.0
1918	3132.5921616254454
1917	2828.0888123407717
1916	4657.800186690432
1915	2608.855132430409
1914	0.0
1913	1649.97395110053
1912	576.1569852687194
1911	4376.201837238018
260	3100.553354050069
261	2234.1646885827654
262	2506.735547985677
263	533.92468956473
1921	2133.1236776360183
264	3866.760025316219
1920	2873.7450833491785
265	2056.8373605549036
266	748.6154828819685
267	3720.799933297919
268	3904.792469010636
269	0.0
1929	2705.021523700771
1928	2309.8838117110695
1927	2080.6982561608907
1926	3581.963639197551
1925	4531.030960260552
1924	0.0
1923	3453.3916267548097
1922	1725.3376731895735
270	4613.622493171308
271	1829.9476638026845
272	1837.3268566037466
273	4484.718695754019
274	6448.851136949639
1932	4452.1267445226595
275	4107.687540308248
1931	0.0
276	5372.166403416175
1930	3998.5052037157243
277	1737.8668715597432
278	1439.2830678147134
279	3556.8655059462462
1939	3505.91231480669
1938	332.4777303065706
1937	4126.106150925634
1936	4426.029634624775
1935	4829.543232354007
1934	4755.021481861266
1933	3726.9419169175767
280	1631.2046499196708
281	2110.666399828996
282	794.6961650680224
283	4182.732204389466
284	4205.854519861914
285	1603.7083179397323
1943	2576.860288795556
286	2416.41928123853
1942	3089.487290044981
287	1657.4893407638995
1941	2115.764394600992
288	0.0
1940	2056.837360554904
289	1414.718269367897
1949	891.0631943975513
1948	224.48257297259198
1947	1741.8554418410274
1946	0.0
1945	4948.354553801071
1944	3208.344989270233
290	3401.834082556591
291	3345.09199420805
292	2199.5627767074097
293	1748.1855356561991
294	3093.738995722635
295	1471.3278218015084
296	2986.907119538397
1954	2401.6348412601883
297	590.4294623506336
1953	546.4397300420547
298	2162.007240981574
1952	2996.7895139622165
299	1106.092250519623
1951	3257.246358177228
1950	629.4847522682657
1959	1930.5026003535545
1958	4233.143576047136
1957	2075.1850782554684
1956	3236.946596240384
1955	228.62083689835
1965	4641.165564156041
1964	1027.3647517100032
1963	1827.0339447788401
1962	2336.5500927920357
1961	2627.540026141084
1960	1238.7915842442333
1969	2951.413126097324
1968	6360.046189087519
1967	3285.0223404866547
1966	4411.824498833336
1976	4518.990109635571
1975	2602.9766695120366
1974	3591.806741494235
1973	3914.047705109875
1972	0.0
1971	4737.842074442373
1970	0.0
1979	3116.712081399707
1978	1294.158049463938
1977	2507.970152842775
1990	3129.752124439332
1987	4949.380487194106
1986	2054.6385648027417
1985	3339.506463318545
1984	4988.857760486999
1983	1253.5981642403963
1982	3677.847337090094
1981	1601.1652044014643
1980	5038.364376391974
1989	4010.1133398625966
1988	1036.807985254175
1998	2418.334952943493
1997	4047.1554257409816
1996	1298.1288278248317
1995	4162.225437322626
1994	1109.7067823281661
1993	2232.421084581144
1992	2004.3364327140675
1991	2723.8494248271713
1999	3199.865856425247
3704	2502.664648092666
3705	5075.7401964090695
3706	2897.0052435102475
3707	1525.9763297639638
3708	546.4397300420547
3709	3048.4651983069243
3700	3633.129549654458
3701	0.0
3702	0.0
3703	3692.259733839982
3715	2783.807189031545
3716	2566.9972449037023
3717	2733.8777855457106
3718	3106.5933744577696
3719	4780.7619793425665
3710	4395.2283125973245
3711	3888.9724701254468
3712	1728.2110682702364
3713	6339.340241886196
3714	2763.9175668648895
3726	2900.776909460722
3727	2768.682084600723
3728	2459.552611342988
3729	3477.2999208741594
3720	3229.63627961172
3721	4263.477653245589
3722	2910.6641986604245
3723	431.11339361504145
3724	6156.642237904289
3725	3981.6800509894356
2405	1722.0620254597925
3737	3408.5396614600627
2404	1470.3825954691426
3738	1940.4654984291544
2403	3222.3036254076565
3739	4166.245870307416
2402	2550.5623899049615
2401	2342.378090441126
2400	1047.9246057952255
3730	2894.2250520702114
3731	4524.6819112204785
3732	5506.507634687573
2409	469.1938617524891
3733	2976.891156670034
2408	1845.4001080578705
3734	2375.105678233521
2407	959.1322821539654
3735	2867.375705049716
2406	639.0779407785413
3736	1970.0427373102443
3750	3782.841365184595
2416	1603.9988639224239
3748	4862.120895048901
2415	4134.715178388292
3749	4715.769279530034
2414	3818.519471055675
2413	2075.1850782554684
2412	2514.133896636119
2411	3838.1027729269495
2410	4789.439618779455
3740	1591.6122700860094
3741	4249.733727260941
3742	247.3588808651665
3743	3467.5424737805924
3744	1227.6729140460534
2419	5033.097726558057
3745	0.0
2418	2358.4532018289187
3746	4110.701598361959
2417	0.0
3747	2628.3694996119902
3760	1982.4596736323876
3761	2656.758315437334
2430	3026.086684591061
2427	2787.579461045103
3759	2819.616749557362
2426	2158.5526697759688
2425	3818.5194710556743
2424	1669.1010089508472
2423	4251.198292056097
2422	2937.0090619177295
2421	3126.598455772594
2420	3818.7174420882957
3751	908.4525448084368
3752	2959.3991775368927
3753	2642.906267715362
3754	3362.8166935033887
3755	1330.351601933295
3756	2025.308875800806
2429	2730.2044577587108
3757	4663.891165759191
2428	6071.905388029765
3758	2927.234936170162
3770	4789.889877666954
3771	538.2211864271854
3772	3261.365080838749
1110	2730.2044577587117
2441	2218.6951839249778
2440	3146.067329867413
1107	2708.865770149536
2438	608.9036426724721
1106	3087.2044968066266
2437	2340.4168197944878
1105	0.0
2436	1004.2057850794062
1104	2615.603675862892
2435	2485.2574277396243
1103	1205.4464819305254
2434	1342.1355010665898
1102	1167.1470586551652
2433	0.0
1101	3556.8655059462467
2432	2529.9107196339983
1100	687.8311298071553
2431	941.3142575737472
3762	4164.614168472552
3763	4886.860030047244
3764	4145.168997566985
3765	585.2244251159484
3766	4172.864165390592
3767	590.4294623506336
1109	4040.997844224561
3768	2737.983434076442
1108	5852.064320531989
2439	2744.4662258613353
3769	3035.750316976331
3780	2665.895159353694
3781	2648.989407125406
3782	1167.147058655166
3783	547.9286738880598
1121	4649.306893848096
2452	1912.7486666105945
1120	751.2416728922603
2451	2903.9713247270965
2450	0.0
1118	5509.290208060249
2449	4443.255611114162
1117	3478.5280654065646
2448	2653.218599674623
1116	2733.877785545711
2447	0.0
1115	4773.359561951638
2446	1216.6478168885158
1114	3397.660987633266
2445	2682.634645703095
1113	552.4666573065505
2444	5089.79048251158
1112	2173.299676244389
2443	1725.3376731895735
1111	4761.960676953345
2442	4661.11856218968
3773	2391.6789264781205
3774	6812.766674917499
3775	5175.947242420452
3776	3478.5280654065637
3777	927.3847077256228
3778	4134.343522904871
3779	1730.1491698971618
1119	1334.6492076721497
3790	3461.304672718201
3791	1861.3837153821448
3792	2339.371454529238
3793	2230.771110105792
3794	3880.131105764466
1132	3282.5725433190632
2463	0.0
1131	1351.9721642722307
2462	3792.806967455593
1130	4646.251886855459
2461	2257.569184613936
2460	368.52787984514845
1129	2029.5260132835326
1128	1357.1470401204922
2459	639.257919277175
1127	2322.315998770241
2458	2590.856356801229
1126	0.0
2457	2349.238970767936
1125	4667.450219796193
2456	1737.8668715597435
1124	4387.292916875906
2455	2819.616749557361
1123	1282.2287844961581
2454	2573.5668360192317
1122	3500.8609221985776
2453	2176.664517815263
3784	2812.3826821886887
3785	4703.355268067875
3786	1047.9246057952253
3787	0.0
3788	1817.4704584791803
3789	4153.045664700115
1143	3591.4588055662734
2474	4720.999741714173
1142	3941.277604193869
2473	2174.3302734927265
1141	3165.4274301884143
2472	1686.6946286823852
1140	2627.540026141084
2471	4145.7330981179575
2470	1443.9667667734648
1139	6592.910928274647
1138	4888.196670434434
2469	368.9716159775226
1137	1552.0470366701297
2468	2091.2545198742296
1136	2064.9466220912345
2467	3161.542179343314
1135	338.2147828272059
2466	4129.911831583537
1134	1513.711438893486
2465	3530.6750312107533
1133	3557.20692100795
2464	2843.584044792772
3795	3075.2232271728735
3796	3397.660987633265
3797	4267.140947613982
3798	2429.0215644218274
3799	2199.56277670741
1154	2141.346499347646
2485	1348.0644795670573
1153	4527.207838872201
2484	3339.25569217897
1152	3230.104083576791
2483	1960.405066723544
1151	3991.796103446373
2482	3953.5570277001216
1150	2174.6433184221987
2481	3037.9311907743618
2480	4279.888019281807
1149	1947.4826607458058
1148	2709.655346443077
2479	0.0
1147	3174.425300747701
2478	5033.097726558056
1146	2016.5481050201836
2477	2768.4276336649677
1145	1398.6633462635095
2476	3420.4722776794206
1144	2981.544283411111
2475	3339.506463318545
1165	1017.8030796021706
2496	4054.941534592417
1164	0.0
2495	3227.7328344563116
1163	2379.1125311332153
2494	1711.8417474532223
1162	3965.704634584611
2493	1483.8570140455836
1161	3049.044143233634
2492	1565.2214372304745
1160	2156.1790890415173
2491	4290.930231392229
2490	4646.251886855458
1159	3132.592161625446
1158	3336.9072137441517
2489	5297.661041510097
1157	1724.9614430588185
2488	3222.3036254076574
1156	4422.599935568047
2487	3698.8578089173484
1155	3634.30565388802
2486	2462.7599961620444
4200	1223.9411355216737
4201	1355.8640723376193
1176	3236.817386782549
1175	3667.754749142535
1174	5175.947242420452
1173	2068.2531092736385
1172	2534.039942371898
1171	4612.0380524445
1170	3802.9635891441903
1169	3169.349587438601
1168	2713.9021615441916
2499	908.4525448084369
1167	3530.6750312107533
2498	2058.1349592719016
1166	1555.1825055330419
2497	0.0
4210	2873.7450833491785
4211	4246.559073691254
4212	1588.3741759756767
1187	2684.0320864522523
1186	3565.6668252694944
1185	748.6154828819682
1184	0.0
1183	1665.2395515168887
1182	2673.796752869127
1181	3734.256287570587
1180	2292.930820553388
1179	0.0
1178	5109.784525805973
1177	1303.282876083854
4202	3224.423163872099
4203	2025.3088758008053
4204	1827.033944778841
4205	1301.1908530080987
4206	3106.5933744577715
4207	2624.990760983733
4208	3536.822044420427
4209	2668.814668394702
1190	4444.91070497937
4220	1963.3485607478824
4221	2351.5898525538264
4222	2439.3822484835655
4223	474.65561794856757
1198	1827.0339447788404
1197	3010.3599181782333
1196	3075.2232271728735
1195	3317.3304808949256
1194	3998.5052037157247
1193	0.0
1192	4742.896622359772
1191	1566.6452991384463
1189	3889.2750158043073
1188	4906.9577485241625
4213	4068.302491943128
4214	4788.098986010052
4215	2097.15282661452
4216	2633.6487459092345
4217	1827.0339447788404
4218	0.0
4219	1981.4682608568612
4230	2598.733054355389
4231	2783.905909738177
4232	0.0
4233	4622.800749641618
4234	3199.8658564252464
1199	1339.0447798922266
4224	3024.333896251597
4225	3542.497671725684
4226	2928.47535789979
4227	1646.256149038981
4228	1975.9451436712009
4229	1990.8774553691605
4240	2504.9716159751233
4241	861.2448896827339
4242	4313.515992910045
4243	2502.747410913369
4244	0.0
4245	4944.295897175196
300	2682.9254303820626
301	2465.889266897844
302	4659.155767426171
303	4004.869648283151
304	2005.6774726172907
305	1885.139311096044
4235	0.0
306	2248.20126497318
4236	894.1884819363288
307	890.7772127888579
4237	0.0
308	1479.7681035784701
4238	3340.679579080369
309	1240.177897090026
4239	1665.9818056173883
4250	2413.3949264056764
4251	3529.6142750337403
4252	672.9410415486683
4253	960.9443237470059
4254	4646.25188685546
4255	3790.471485903601
4256	768.6763274981333
310	4924.3105989607375
311	0.0
312	4111.154177063874
313	231.07810601514285
314	3482.543772616311
315	2735.7859811961957
316	4295.389998269347
4246	3325.538361222017
317	2133.1236776360183
4247	2713.9021615441907
318	0.0
4248	964.0104072944936
319	6592.910928274648
4249	2358.453201828919
4260	4346.348896019315
4261	466.99396580428447
4262	3338.5675093676687
4263	5582.917763617716
4264	2930.3278774707696
4265	2080.749529583776
4266	1277.0892394899824
4267	2602.976669512036
320	908.4525448084371
321	2169.2668561788423
322	0.0
323	3461.2450911622323
324	3222.303625407658
325	4816.557708217088
326	2367.248743316316
327	2487.021587083167
4257	2410.143710147354
328	3557.20692100795
4258	2197.780629139789
329	2551.1046973665325
4259	2207.6016681010174
4271	2247.1613845155343
4272	4452.126744522659
4273	0.0
4274	2719.3452389536124
4275	2630.7520130760086
4276	1223.4668159801936
4277	2706.212758632487
4278	691.4578995396132
4270	2247.1613845155343
330	1418.2805930994311
331	2248.2012649731796
332	3282.5725433190632
333	901.3223199231511
334	1218.0645228047933
335	6102.784410028071
336	1926.8457928972682
337	3132.5452994161246
338	2656.7583154373347
4268	2416.41928123853
339	1933.4923300195283
4269	2398.8785245427835
4282	4038.5142582604085
4283	2401.9650708685463
4284	4239.237633492056
4285	1005.2800369505217
4286	1433.4694119504397
4287	2368.7815901269364
4288	5825.840525962024
4289	1555.1825055330419
4280	0.0
340	2713.9021615441907
4281	793.8488091911297
341	1028.9120193887863
342	2508.029872794222
343	2882.104739359406
344	3958.5621457521092
345	5545.153803219317
346	2882.104739359406
347	1702.5791214864971
348	4602.0956860216165
349	2631.295677209229
4279	1730.9495983415795
4293	3723.2508594684623
4294	2007.041942421943
4295	2029.5260132835328
4296	3114.0147946345787
4297	4319.82915339915
4298	965.0950566894832
4299	2271.0919992861154
4290	1686.694628682385
350	931.5659092310734
4291	3295.131830420616
351	1909.3219587266587
4292	3049.044143233634
352	890.7772127888579
353	4448.129267186913
354	3269.9214931111514
355	4287.258990834368
356	1666.4430922827264
357	561.5349573474372
358	2900.776909460722
359	3132.363470657444
10	547.92867388806
11	3319.2537165647655
12	5581.968380244052
13	2221.6497960023635
14	1831.8789893592452
15	717.375049530365
16	3929.7756901113416
17	0.0
18	4215.78641134991
19	795.1606558917781
360	2062.7347283251333
361	2383.9774124807
362	763.4932439701646
363	2464.1388204463315
364	4647.140069734864
365	3589.9118961579816
366	6954.236464879661
367	2747.7975549085927
368	646.0373537938017
369	2579.061194538208
20	1759.7936377209717
21	0.0
22	3049.044143233634
23	1682.4000443577102
24	3336.9072137441517
25	4218.517035711058
26	1065.4162793256437
27	2559.2836812359255
28	2608.855132430409
29	5742.461196611047
370	4588.388345569614
371	3029.8564482640004
372	4271.292563049436
373	3602.789326821173
374	1075.2527003837886
375	4842.639965787901
376	2291.318087969473
377	517.3901043955391
378	1089.3956724347818
379	3956.7806404494404
30	4214.343387165229
31	4248.27725853186
32	2931.874154535005
33	998.8204465067712
34	4917.67479688206
35	2507.970152842774
36	459.77027998821495
37	699.1174819055431
38	1851.390087104974
39	4354.832354749031
380	1354.4615673973547
381	2830.1949755878154
382	4927.3831385448875
383	4765.470524053284
384	3728.565230823523
385	4904.884170063716
386	1618.3186769281629
387	2733.877785545711
388	2010.57066955085
389	4291.2201104583055
40	1768.4620159157403
41	2459.6115712931264
42	1288.1442737702678
43	1022.2073200659697
44	3295.1318304206156
45	2503.100143851868
46	1490.656968288789
47	1442.425507333561
48	305.46763583329164
49	2085.271242070794
390	1882.9879282066877
391	4000.4470771733077
392	4663.891165759191
393	4517.825522388443
394	2016.070608082151
395	1556.3174430006898
396	2607.6701135901376
397	0.0
398	0.0
399	1495.2079228537095
50	3890.5377024155964
51	2029.5260132835326
52	2653.218599674623
53	3833.1447971649695
54	88.400595042184
55	3428.4399554599668
56	3403.0685698272014
57	3998.5052037157257
58	0.0
59	4182.501203317341
60	4622.8007496416185
61	1853.4747745621505
62	2133.771133200009
63	3720.6488545053166
64	4082.2510767304984
65	5439.439215206146
66	2859.1530604895197
67	639.6745829387419
68	3360.925494768626
69	2723.6024154503984
70	2077.865147671303
71	6279.177861337104
72	1798.9816312517132
73	851.7239301890975
74	0.0
75	335.3189211928461
76	3453.0063254339493
77	2951.4131260973236
78	2624.990760983733
79	4948.428815163717
80	3408.094367677755
81	1835.050612597478
82	2056.837360554903
83	3998.5052037157243
84	3076.3211706400043
85	3816.3689636534773
86	3579.4155879972923
87	2076.789118125578
88	1748.2438859999058
89	2007.041942421943
90	1845.4001080578712
91	1786.700074350063
92	4114.4484009965945
93	3434.1387154066856
94	3485.3128336039927
95	2408.673993221786
96	557.261878917996
97	2393.480056815575
98	465.96427036184207
99	0.0
3803	4368.960093579975
3804	1884.3376500138806
3805	2345.5576520126606
3806	3507.2211690826134
3807	1800.3090705111795
3808	2407.0692593698022
3809	4588.388345569615
3800	2278.264575379734
3801	2126.079940203366
3802	0.0
3814	3765.8096651899655
3815	0.0
3816	88.400595042184
3817	1212.231058728494
3818	3900.8788997625606
3819	2927.234936170162
3810	3404.8805408176245
3811	4250.156034695654
3812	1748.1855356561987
3813	0.0
3825	5041.1184012121685
3826	2292.2687645326555
3827	1540.8770115799828
3828	2812.3826821886882
3829	944.5669380602876
3820	3161.0276573439546
3821	2590.8563568012287
3822	3401.8340825565915
3823	1664.450068724605
3824	3540.2549399966542
2504	2828.088812340772
3836	2932.136577195515
2503	1435.7139053043031
3837	4554.212845282409
2502	2358.4532018289187
3838	307.983623739124
2501	4395.2283125973245
3839	1845.400108057871
2500	2009.073352744729
3830	1662.689273780602
2509	4264.452482800529
3831	4214.343387165229
2508	1286.5077285440473
3832	426.561860122206
2507	4646.251886855458
3833	1134.9998032463404
2506	1351.9721642722307
3834	2192.201833055508
2505	1204.5169445786955
3835	3493.910965274862
2515	1778.771368985606
3847	0.0
2514	0.0
3848	3106.59337445777
2513	3427.7020098814087
3849	1914.1922321449586
2512	2340.4168197944873
2511	3879.9614066909708
2510	2996.789513962216
3840	3589.9118961579825
3841	1981.5479389502202
3842	2163.081283406334
2519	0.0
3843	4465.659465816387
2518	2362.5999281186478
3844	3126.1812674518224
2517	4313.515992910044
3845	3657.4243847540292
2516	1817.4704584791805
3846	661.2735650451723
