signal id;x;y;time;signal state
527;654515.7350875862;4946496.930319629;20332.0;GREEN
530;654499.9005263615;4946533.654630517;20332.0;RED
2153;652679.2672700504;4947686.42468062;20332.0;GREEN
2156;652643.4715158606;4947704.275130741;20332.0;RED
2157;652649.6968765225;4947701.159576189;20332.0;RED
2160;652613.7229381826;4947718.648865293;20332.0;GREEN
763;652965.8020270551;4946861.410030423;20332.0;GREEN
202;654538.4066623301;4946540.811418572;20332.0;RED
205;654501.7450862566;4946524.813642484;20332.0;GREEN
1866;654509.6311381037;4946514.599568103;20332.0;RED
1869;654491.2132318158;4946550.092172825;20332.0;GREEN
352;654510.3913899665;4946528.555217131;20332.0;RED
355;654473.8721333703;4946512.242822346;20332.0;GREEN
527;654515.7350875862;4946496.930319629;20352.0;RED
530;654499.9005263615;4946533.654630517;20352.0;GREEN
2153;652679.2672700504;4947686.42468062;20352.0;RED
2156;652643.4715158606;4947704.275130741;20352.0;GREEN
2157;652649.6968765225;4947701.159576189;20352.0;GREEN
2160;652613.7229381826;4947718.648865293;20352.0;RED
763;652965.8020270551;4946861.410030423;20352.0;GREEN
202;654538.4066623301;4946540.811418572;20352.0;GREEN
205;654501.7450862566;4946524.813642484;20352.0;RED
1866;654509.6311381037;4946514.599568103;20352.0;GREEN
1869;654491.2132318158;4946550.092172825;20352.0;RED
352;654510.3913899665;4946528.555217131;20352.0;GREEN
355;654473.8721333703;4946512.242822346;20352.0;RED
527;654515.7350875862;4946496.930319629;20372.0;GREEN
530;654499.9005263615;4946533.654630517;20372.0;RED
2153;652679.2672700504;4947686.42468062;20372.0;GREEN
2156;652643.4715158606;4947704.275130741;20372.0;RED
2157;652649.6968765225;4947701.159576189;20372.0;RED
2160;652613.7229381826;4947718.648865293;20372.0;GREEN
763;652965.8020270551;4946861.410030423;20372.0;GREEN
202;654538.4066623301;4946540.811418572;20372.0;RED
205;654501.7450862566;4946524.813642484;20372.0;GREEN
1866;654509.6311381037;4946514.599568103;20372.0;RED
1869;654491.2132318158;4946550.092172825;20372.0;GREEN
352;654510.3913899665;4946528.555217131;20372.0;RED
355;654473.8721333703;4946512.242822346;20372.0;GREEN
527;654515.7350875862;4946496.930319629;20392.0;RED
530;654499.9005263615;4946533.654630517;20392.0;GREEN
2153;652679.2672700504;4947686.42468062;20392.0;RED
2156;652643.4715158606;4947704.275130741;20392.0;GREEN
2157;652649.6968765225;4947701.159576189;20392.0;GREEN
2160;652613.7229381826;4947718.648865293;20392.0;RED
763;652965.8020270551;4946861.410030423;20392.0;GREEN
202;654538.4066623301;4946540.811418572;20392.0;GREEN
205;654501.7450862566;4946524.813642484;20392.0;RED
1866;654509.6311381037;4946514.599568103;20392.0;GREEN
1869;654491.2132318158;4946550.092172825;20392.0;RED
352;654510.3913899665;4946528.555217131;20392.0;GREEN
355;654473.8721333703;4946512.242822346;20392.0;RED
527;654515.7350875862;4946496.930319629;20412.0;GREEN
530;654499.9005263615;4946533.654630517;20412.0;RED
2153;652679.2672700504;4947686.42468062;20412.0;GREEN
2156;652643.4715158606;4947704.275130741;20412.0;RED
2157;652649.6968765225;4947701.159576189;20412.0;RED
2160;652613.7229381826;4947718.648865293;20412.0;GREEN
763;652965.8020270551;4946861.410030423;20412.0;GREEN
202;654538.4066623301;4946540.811418572;20412.0;RED
205;654501.7450862566;4946524.813642484;20412.0;GREEN
1866;654509.6311381037;4946514.599568103;20412.0;RED
1869;654491.2132318158;4946550.092172825;20412.0;GREEN
352;654510.3913899665;4946528.555217131;20412.0;RED
355;654473.8721333703;4946512.242822346;20412.0;GREEN
527;654515.7350875862;4946496.930319629;20432.0;RED
530;654499.9005263615;4946533.654630517;20432.0;GREEN
2153;652679.2672700504;4947686.42468062;20432.0;RED
2156;652643.4715158606;4947704.275130741;20432.0;GREEN
2157;652649.6968765225;4947701.159576189;20432.0;GREEN
2160;652613.7229381826;4947718.648865293;20432.0;RED
763;652965.8020270551;4946861.410030423;20432.0;GREEN
202;654538.4066623301;4946540.811418572;20432.0;GREEN
205;654501.7450862566;4946524.813642484;20432.0;RED
1866;654509.6311381037;4946514.599568103;20432.0;GREEN
1869;654491.2132318158;4946550.092172825;20432.0;RED
352;654510.3913899665;4946528.555217131;20432.0;GREEN
355;654473.8721333703;4946512.242822346;20432.0;RED
527;654515.7350875862;4946496.930319629;20452.0;GREEN
530;654499.9005263615;4946533.654630517;20452.0;RED
2153;652679.2672700504;4947686.42468062;20452.0;GREEN
2156;652643.4715158606;4947704.275130741;20452.0;RED
2157;652649.6968765225;4947701.159576189;20452.0;RED
2160;652613.7229381826;4947718.648865293;20452.0;GREEN
763;652965.8020270551;4946861.410030423;20452.0;GREEN
202;654538.4066623301;4946540.811418572;20452.0;RED
205;654501.7450862566;4946524.813642484;20452.0;GREEN
1866;654509.6311381037;4946514.599568103;20452.0;RED
1869;654491.2132318158;4946550.092172825;20452.0;GREEN
352;654510.3913899665;4946528.555217131;20452.0;RED
355;654473.8721333703;4946512.242822346;20452.0;GREEN
527;654515.7350875862;4946496.930319629;20472.0;RED
530;654499.9005263615;4946533.654630517;20472.0;GREEN
2153;652679.2672700504;4947686.42468062;20472.0;RED
2156;652643.4715158606;4947704.275130741;20472.0;GREEN
2157;652649.6968765225;4947701.159576189;20472.0;GREEN
2160;652613.7229381826;4947718.648865293;20472.0;RED
763;652965.8020270551;4946861.410030423;20472.0;GREEN
202;654538.4066623301;4946540.811418572;20472.0;GREEN
205;654501.7450862566;4946524.813642484;20472.0;RED
1866;654509.6311381037;4946514.599568103;20472.0;GREEN
1869;654491.2132318158;4946550.092172825;20472.0;RED
352;654510.3913899665;4946528.555217131;20472.0;GREEN
355;654473.8721333703;4946512.242822346;20472.0;RED
527;654515.7350875862;4946496.930319629;20492.0;GREEN
530;654499.9005263615;4946533.654630517;20492.0;RED
2153;652679.2672700504;4947686.42468062;20492.0;GREEN
2156;652643.4715158606;4947704.275130741;20492.0;RED
2157;652649.6968765225;4947701.159576189;20492.0;RED
2160;652613.7229381826;4947718.648865293;20492.0;GREEN
763;652965.8020270551;4946861.410030423;20492.0;GREEN
