Person	Duration
4104	198.0
4105	698.0
4106	1101.0
4107	1124.0
4108	494.0
4109	466.0
1091	827.0
1090	354.0
4120	278.0
4121	1107.0
4122	336.0
4123	482.0
4124	511.0
1099	176.0
1098	466.0
1097	442.0
1096	186.0
1095	174.0
1094	627.0
1093	283.0
1092	777.0
1089	673.0
4114	454.0
4115	412.0
4116	231.0
4117	1146.0
4118	174.0
4119	421.0
4130	1042.0
4131	508.0
4132	838.0
4133	225.0
4134	154.0
4135	359.0
4125	168.0
4126	456.0
4127	1003.0
4128	479.0
4129	433.0
4140	465.0
4141	357.0
4142	1024.0
4143	233.0
4144	225.0
4145	361.0
4146	1041.0
200	259.0
201	569.0
202	725.0
203	376.0
204	681.0
205	1076.0
4136	322.0
206	573.0
4137	1328.0
207	303.0
208	1328.0
4138	1020.0
4139	765.0
209	992.0
4150	538.0
4151	534.0
4152	579.0
4153	1047.0
4154	618.0
4155	228.0
4156	674.0
4157	473.0
210	241.0
211	464.0
212	610.0
213	1060.0
214	538.0
215	353.0
216	951.0
217	691.0
4147	602.0
4148	257.0
218	607.0
219	1012.0
4149	785.0
4161	367.0
4162	152.0
4163	189.0
4164	829.0
4165	821.0
4166	538.0
4167	442.0
4168	182.0
4160	894.0
220	223.0
221	668.0
222	657.0
223	697.0
224	693.0
225	475.0
226	385.0
227	552.0
228	394.0
4158	158.0
4159	1202.0
229	929.0
4172	972.0
4173	140.0
4174	856.0
4175	120.0
4176	791.0
4177	476.0
4178	777.0
4179	787.0
4170	627.0
230	345.0
4171	901.0
231	495.0
232	144.0
233	993.0
234	706.0
235	713.0
236	958.0
237	674.0
238	1010.0
239	974.0
4169	278.0
4183	573.0
4184	381.0
4185	867.0
4186	370.0
4187	196.0
4188	166.0
4189	664.0
1909	543.0
1908	738.0
4180	698.0
4181	746.0
240	285.0
4182	860.0
241	680.0
242	977.0
243	708.0
244	722.0
245	662.0
246	541.0
247	346.0
248	867.0
249	314.0
1907	722.0
1906	501.0
1905	1039.0
1904	535.0
1903	213.0
1902	125.0
1901	297.0
1900	418.0
4194	781.0
4195	671.0
4196	666.0
4197	508.0
4198	147.0
4199	425.0
1919	412.0
4190	328.0
250	1079.0
4191	715.0
251	550.0
4192	763.0
4193	761.0
252	362.0
1910	725.0
253	1037.0
254	800.0
255	473.0
256	1139.0
257	468.0
258	1083.0
259	934.0
1918	539.0
1917	634.0
1916	999.0
1915	552.0
1914	609.0
1913	603.0
1912	76.0
1911	878.0
260	713.0
261	408.0
262	448.0
263	256.0
1921	418.0
264	557.0
1920	657.0
265	570.0
266	140.0
267	903.0
268	609.0
269	680.0
1929	801.0
1928	441.0
1927	324.0
1926	774.0
1925	935.0
1924	1082.0
1923	703.0
1922	525.0
270	738.0
271	356.0
272	279.0
273	965.0
274	1156.0
275	668.0
1932	764.0
276	897.0
1931	329.0
1930	714.0
277	260.0
278	211.0
279	681.0
1939	667.0
1938	427.0
1937	820.0
1936	838.0
1935	863.0
1934	1106.0
1933	1029.0
280	330.0
281	399.0
282	256.0
283	993.0
284	794.0
285	349.0
286	537.0
1943	511.0
1942	781.0
287	367.0
288	316.0
1941	444.0
289	307.0
1940	570.0
1949	214.0
1948	142.0
1947	318.0
1946	589.0
1945	1043.0
1944	564.0
290	751.0
291	444.0
292	483.0
293	278.0
294	548.0
295	374.0
296	709.0
297	115.0
1954	527.0
298	630.0
1953	79.0
299	326.0
1952	490.0
1951	613.0
1950	357.0
1959	407.0
1958	843.0
1957	334.0
1956	436.0
1955	77.0
1965	883.0
1964	202.0
1963	508.0
1962	541.0
1961	535.0
1960	279.0
1969	643.0
1968	1130.0
1967	732.0
1966	854.0
1976	971.0
1975	699.0
1974	623.0
1973	747.0
1972	867.0
1971	957.0
1970	1103.0
1979	873.0
1978	299.0
1977	450.0
1990	689.0
1987	1102.0
1986	482.0
1985	703.0
1984	1064.0
1983	352.0
1982	600.0
1981	371.0
1980	1104.0
1989	805.0
1988	290.0
1998	422.0
1997	615.0
1996	332.0
1995	554.0
1994	350.0
1993	416.0
1992	424.0
1991	362.0
1999	623.0
3704	552.0
3705	1077.0
3706	631.0
3707	210.0
3708	79.0
3709	633.0
3700	456.0
3701	755.0
3702	671.0
3703	916.0
3715	563.0
3716	490.0
3717	345.0
3718	668.0
3719	920.0
3710	886.0
3711	761.0
3712	370.0
3713	1065.0
3714	744.0
3726	514.0
3727	444.0
3728	524.0
3729	819.0
3720	678.0
3721	895.0
3722	602.0
3723	124.0
3724	1097.0
3725	774.0
3737	655.0
2405	202.0
3738	505.0
2404	225.0
3739	757.0
2403	493.0
2402	421.0
2401	500.0
2400	149.0
3730	774.0
3731	797.0
3732	1097.0
3733	422.0
2409	87.0
3734	410.0
2408	327.0
3735	669.0
2407	379.0
2406	127.0
3736	353.0
3750	711.0
3748	952.0
2416	279.0
3749	915.0
2415	818.0
2414	753.0
2413	334.0
2412	313.0
2411	917.0
2410	983.0
3740	327.0
3741	834.0
3742	147.0
3743	776.0
3744	265.0
3745	931.0
2419	1107.0
2418	613.0
3746	786.0
2417	578.0
3747	526.0
3760	338.0
3761	498.0
2430	404.0
3759	734.0
2427	656.0
2426	346.0
2425	754.0
2424	310.0
2423	635.0
2422	578.0
2421	574.0
2420	791.0
3751	357.0
3752	560.0
3753	777.0
3754	728.0
3755	308.0
3756	568.0
3757	1036.0
2429	725.0
3758	344.0
2428	1104.0
3770	974.0
3771	225.0
3772	594.0
2441	272.0
1110	725.0
2440	656.0
2438	133.0
1107	879.0
2437	473.0
1106	833.0
2436	177.0
1105	389.0
2435	567.0
1104	568.0
1103	276.0
2434	241.0
1102	268.0
2433	1151.0
1101	681.0
2432	320.0
1100	189.0
2431	424.0
3762	873.0
3763	945.0
3764	758.0
3765	145.0
3766	826.0
3767	115.0
3768	579.0
1109	976.0
3769	650.0
1108	992.0
2439	591.0
3780	1098.0
3781	686.0
3782	268.0
3783	127.0
2452	377.0
1121	994.0
1120	164.0
2451	464.0
2450	602.0
1118	908.0
2449	894.0
2448	615.0
1117	617.0
1116	347.0
2447	487.0
1115	1012.0
2446	298.0
2445	537.0
1114	462.0
1113	160.0
2444	1060.0
1112	480.0
2443	525.0
1111	1058.0
2442	899.0
3773	419.0
3774	1300.0
3775	1131.0
3776	616.0
3777	159.0
3778	835.0
3779	358.0
1119	292.0
3790	761.0
3791	673.0
3792	528.0
3793	656.0
3794	941.0
1132	676.0
2463	434.0
2462	659.0
1131	347.0
1130	1145.0
2461	514.0
2460	55.0
1129	357.0
1128	303.0
2459	105.0
2458	695.0
1127	466.0
2457	398.0
1126	816.0
2456	260.0
1125	952.0
2455	735.0
1124	926.0
2454	1092.0
1123	328.0
2453	488.0
1122	825.0
3784	823.0
3785	885.0
3786	149.0
3787	380.0
3788	290.0
3789	857.0
2474	913.0
1143	626.0
2473	426.0
1142	776.0
2472	293.0
1141	549.0
2471	734.0
1140	533.0
2470	288.0
1139	1263.0
2469	249.0
1138	1042.0
1137	276.0
2468	494.0
2467	1067.0
1136	749.0
1135	132.0
2466	750.0
2465	741.0
1134	233.0
2464	512.0
1133	673.0
3795	596.0
3796	463.0
3797	819.0
3798	496.0
3799	483.0
2485	186.0
1154	383.0
1153	808.0
2484	722.0
2483	358.0
1152	675.0
2482	624.0
1151	906.0
1150	573.0
2481	632.0
2480	850.0
1149	252.0
1148	517.0
2479	298.0
2478	1107.0
1147	619.0
1146	844.0
2477	540.0
1145	300.0
2476	695.0
2475	704.0
1144	590.0
2496	792.0
1165	209.0
2495	688.0
1164	264.0
1163	388.0
2494	397.0
1162	841.0
2493	379.0
1161	698.0
2492	287.0
1160	420.0
2491	852.0
2490	1144.0
1159	537.0
2489	933.0
1158	722.0
2488	493.0
1157	680.0
2487	712.0
1156	924.0
1155	752.0
2486	267.0
4200	224.0
4201	360.0
1176	608.0
1175	815.0
1174	1131.0
1173	245.0
1172	329.0
1171	749.0
1170	723.0
1169	527.0
2499	357.0
1168	622.0
1167	742.0
2498	391.0
1166	255.0
2497	276.0
4210	666.0
4211	601.0
4212	207.0
1187	1193.0
1186	679.0
1185	141.0
1184	295.0
1183	249.0
1182	453.0
1181	713.0
1180	458.0
1179	402.0
1178	925.0
1177	281.0
4202	630.0
4203	568.0
4204	508.0
4205	278.0
4206	668.0
4207	443.0
4208	879.0
4209	1342.0
1190	948.0
4220	424.0
4221	426.0
4222	496.0
4223	199.0
1198	508.0
1197	604.0
1196	596.0
1195	519.0
1194	715.0
1193	566.0
1192	982.0
1191	178.0
1189	884.0
1188	1067.0
4213	791.0
4214	927.0
4215	400.0
4216	513.0
4217	508.0
4218	906.0
4219	1071.0
4230	502.0
4231	446.0
4232	392.0
4233	805.0
4234	623.0
1199	313.0
4224	601.0
4225	806.0
4226	632.0
4227	691.0
4228	839.0
4229	323.0
4240	477.0
4241	196.0
4242	906.0
4243	608.0
4244	1217.0
4245	1012.0
300	564.0
301	665.0
302	903.0
303	742.0
304	268.0
305	259.0
4235	376.0
4236	172.0
306	734.0
307	192.0
4237	453.0
308	253.0
4238	736.0
4239	420.0
309	197.0
4250	528.0
4251	632.0
4252	191.0
4253	246.0
4254	1144.0
4255	691.0
4256	382.0
310	950.0
311	505.0
312	812.0
313	196.0
314	791.0
315	894.0
316	843.0
4246	1352.0
4247	622.0
317	418.0
318	560.0
4248	256.0
4249	613.0
319	1263.0
4260	888.0
4261	178.0
4262	746.0
4263	883.0
4264	598.0
4265	480.0
4266	384.0
4267	699.0
320	357.0
321	464.0
322	133.0
323	753.0
324	493.0
325	1032.0
326	408.0
4257	420.0
327	452.0
328	674.0
4258	299.0
4259	471.0
329	521.0
4271	448.0
4272	763.0
4273	828.0
4274	635.0
4275	620.0
4276	117.0
4277	634.0
4278	279.0
4270	448.0
330	236.0
331	734.0
332	676.0
333	497.0
334	265.0
335	1084.0
336	1136.0
337	623.0
338	498.0
4268	537.0
339	364.0
4269	883.0
4282	554.0
4283	454.0
4284	942.0
4285	218.0
4286	181.0
4287	251.0
4288	1010.0
4289	255.0
4280	806.0
4281	259.0
340	622.0
341	244.0
342	321.0
343	770.0
344	683.0
345	1202.0
346	770.0
347	608.0
348	938.0
349	689.0
4279	663.0
4293	701.0
4294	402.0
4295	358.0
4296	576.0
4297	691.0
4298	262.0
4299	339.0
4290	295.0
4291	625.0
350	232.0
351	416.0
4292	698.0
352	192.0
353	852.0
354	533.0
355	874.0
356	830.0
357	138.0
358	514.0
359	564.0
10	127.0
11	691.0
12	1113.0
13	624.0
14	427.0
15	146.0
16	644.0
17	223.0
18	851.0
19	144.0
360	396.0
361	578.0
362	333.0
363	741.0
364	905.0
365	600.0
366	1338.0
367	471.0
368	179.0
369	409.0
20	358.0
21	680.0
22	698.0
23	276.0
24	724.0
25	650.0
26	284.0
27	737.0
28	552.0
29	982.0
370	1012.0
371	558.0
372	851.0
373	800.0
374	186.0
375	929.0
376	404.0
377	127.0
378	171.0
379	679.0
30	1007.0
31	828.0
32	379.0
33	245.0
34	1033.0
35	450.0
36	178.0
37	178.0
38	486.0
39	848.0
380	252.0
381	871.0
382	995.0
383	907.0
384	905.0
385	786.0
386	372.0
387	345.0
388	385.0
389	762.0
40	388.0
41	307.0
42	296.0
43	220.0
44	625.0
45	497.0
46	258.0
47	429.0
48	112.0
49	479.0
390	294.0
391	963.0
392	1036.0
393	723.0
394	460.0
395	345.0
396	433.0
397	152.0
398	423.0
399	332.0
50	925.0
51	357.0
52	615.0
53	775.0
54	31.0
55	519.0
56	462.0
57	714.0
58	181.0
59	834.0
60	805.0
61	483.0
62	623.0
63	578.0
64	869.0
65	1090.0
66	568.0
67	133.0
68	626.0
69	588.0
70	560.0
71	1116.0
72	307.0
73	262.0
74	870.0
75	70.0
76	719.0
77	643.0
78	443.0
79	1089.0
80	657.0
81	411.0
82	570.0
83	714.0
84	552.0
85	791.0
86	777.0
87	313.0
88	438.0
89	403.0
90	326.0
91	362.0
92	711.0
93	474.0
94	865.0
95	360.0
96	131.0
97	496.0
98	120.0
99	386.0
3803	941.0
3804	274.0
3805	472.0
3806	654.0
3807	281.0
3808	403.0
3809	1012.0
3800	246.0
3801	384.0
3802	295.0
3814	705.0
3815	1093.0
3816	31.0
3817	291.0
3818	862.0
3819	344.0
3810	683.0
3811	682.0
3812	278.0
3813	517.0
3825	1094.0
3826	1016.0
3827	262.0
3828	838.0
3829	201.0
3820	684.0
3821	695.0
3822	751.0
3823	987.0
3824	567.0
3836	539.0
2504	631.0
2503	266.0
3837	851.0
2502	613.0
3838	88.0
2501	886.0
3839	326.0
2500	367.0
3830	287.0
2509	889.0
3831	1008.0
2508	352.0
3832	119.0
2507	1144.0
3833	149.0
2506	347.0
3834	599.0
3835	678.0
2505	294.0
3847	1224.0
2515	226.0
3848	668.0
2514	850.0
3849	321.0
2513	715.0
2512	472.0
2511	654.0
2510	490.0
3840	600.0
3841	534.0
3842	458.0
3843	1027.0
2519	591.0
3844	1152.0
2518	399.0
2517	906.0
3845	788.0
2516	290.0
3846	177.0
3860	354.0
2526	1109.0
3858	464.0
3859	276.0
2525	711.0
2524	760.0
2523	872.0
2522	182.0
2521	673.0
2520	326.0
3850	734.0
3851	363.0
3852	544.0
3853	973.0
3854	945.0
2529	359.0
3855	493.0
3856	346.0
2528	428.0
2527	873.0
3857	783.0
3870	1171.0
3871	547.0
2540	727.0
1206	409.0
2537	621.0
3869	610.0
1205	1030.0
2536	312.0
1204	999.0
2535	784.0
1203	1041.0
2534	385.0
1202	392.0
2533	444.0
1201	381.0
2532	1100.0
2531	388.0
1200	916.0
2530	237.0
3861	850.0
3862	473.0
3863	1030.0
3864	573.0
3865	581.0
3866	491.0
1209	901.0
1208	579.0
2539	778.0
3867	953.0
3868	738.0
1207	882.0
2538	664.0
3880	788.0
3881	524.0
3882	456.0
2551	795.0
1220	320.0
2550	1031.0
2548	347.0
1217	723.0
1216	385.0
2547	834.0
2546	748.0
1215	448.0
1214	131.0
2545	385.0
1213	407.0
2544	696.0
1212	574.0
2543	645.0
2542	798.0
1211	798.0
1210	227.0
2541	762.0
3872	972.0
3873	336.0
3874	367.0
3875	319.0
3876	352.0
3877	803.0
1219	175.0
3878	352.0
2549	448.0
1218	340.0
3879	1060.0
3890	253.0
3891	907.0
3892	365.0
3893	631.0
1231	345.0
2562	313.0
2561	202.0
1230	936.0
2560	973.0
2559	590.0
1228	857.0
1227	1109.0
2558	972.0
1226	452.0
2557	635.0
1225	148.0
2556	466.0
2555	314.0
1224	768.0
2554	327.0
1223	738.0
2553	642.0
1222	418.0
2552	734.0
1221	725.0
3883	542.0
3884	729.0
3885	407.0
3886	154.0
3887	597.0
3888	797.0
3889	972.0
1229	911.0
1242	633.0
2573	570.0
2572	310.0
1241	152.0
1240	209.0
2571	1081.0
2570	447.0
1239	782.0
2569	201.0
1238	962.0
2568	219.0
1237	106.0
1236	1111.0
2567	741.0
2566	740.0
1235	413.0
1234	703.0
2565	223.0
1233	860.0
2564	400.0
1232	159.0
2563	127.0
3894	265.0
3895	777.0
3896	616.0
3897	603.0
3898	776.0
3899	886.0
2584	371.0
1253	327.0
2583	473.0
1252	540.0
2582	307.0
1251	656.0
2581	1178.0
1250	843.0
2580	589.0
1249	777.0
2579	972.0
1248	411.0
2578	777.0
1247	428.0
1246	1050.0
2577	280.0
2576	212.0
1245	1035.0
1244	198.0
2575	529.0
2574	85.0
1243	288.0
2595	402.0
1264	402.0
1263	315.0
2594	324.0
2593	374.0
1262	131.0
1261	380.0
2592	670.0
1260	1202.0
2591	71.0
2590	443.0
1259	173.0
2589	232.0
1258	301.0
1257	224.0
2588	165.0
1256	326.0
2587	857.0
2586	357.0
1255	681.0
2585	312.0
1254	930.0
4300	260.0
1275	618.0
1274	508.0
1273	762.0
1272	505.0
1271	475.0
1270	548.0
1269	149.0
1268	548.0
2599	793.0
2598	1062.0
1267	1035.0
1266	423.0
2597	172.0
2596	1073.0
1265	145.0
4310	542.0
4311	534.0
1286	340.0
1285	1041.0
1284	91.0
1283	1011.0
1282	425.0
1281	538.0
1280	592.0
4309	180.0
1279	233.0
1278	554.0
1277	139.0
1276	943.0
4301	524.0
4302	253.0
4303	397.0
4304	735.0
4305	324.0
4306	524.0
4307	534.0
4308	491.0
4320	515.0
4321	80.0
4322	440.0
1297	206.0
1296	394.0
1295	696.0
1294	562.0
1293	896.0
1292	1035.0
1291	238.0
1290	511.0
1289	348.0
1288	1032.0
1287	856.0
4312	590.0
4313	689.0
4314	122.0
4315	145.0
4316	654.0
4317	831.0
4318	87.0
4319	935.0
4330	676.0
4331	395.0
4332	425.0
4333	464.0
3002	150.0
3001	562.0
3000	952.0
1299	388.0
1298	442.0
4323	595.0
4324	115.0
4325	367.0
4326	172.0
4327	974.0
4328	689.0
4329	764.0
4340	1021.0
4341	809.0
4342	459.0
4343	233.0
4344	862.0
3013	357.0
3012	1137.0
3011	1131.0
3010	512.0
3009	924.0
3008	443.0
3007	684.0
3006	1111.0
400	246.0
3005	810.0
401	431.0
402	777.0
3004	884.0
403	741.0
3003	357.0
404	723.0
4334	224.0
4335	695.0
405	314.0
406	293.0
4336	589.0
407	84.0
4337	728.0
4338	260.0
408	1083.0
409	911.0
4339	323.0
4350	959.0
4351	613.0
4352	544.0
4353	137.0
4354	208.0
4355	833.0
3024	588.0
3023	236.0
3022	414.0
3021	421.0
3020	1116.0
3019	598.0
410	488.0
3018	815.0
3017	704.0
411	298.0
3016	491.0
412	656.0
3015	860.0
413	560.0
414	588.0
3014	330.0
415	519.0
4345	465.0
4346	734.0
416	583.0
4347	139.0
417	836.0
4348	517.0
418	330.0
4349	917.0
419	714.0
4360	1144.0
4361	152.0
4362	879.0
4363	203.0
4364	175.0
4365	357.0
4366	790.0
3035	562.0
3034	841.0
3033	469.0
3032	392.0
3031	548.0
3030	359.0
420	1021.0
421	88.0
3029	201.0
3028	1079.0
422	227.0
3027	386.0
423	798.0
424	880.0
3026	297.0
425	142.0
3025	973.0
426	466.0
4356	938.0
4357	1012.0
427	466.0
428	1000.0
4358	119.0
4359	213.0
429	396.0
4370	225.0
4371	633.0
4372	678.0
4373	908.0
4374	825.0
4375	906.0
4376	610.0
4377	1092.0
3046	1042.0
3045	748.0
3044	861.0
3043	412.0
3042	508.0
3041	741.0
3040	700.0
430	414.0
431	848.0
432	743.0
3039	330.0
433	683.0
3038	888.0
434	972.0
435	400.0
3037	203.0
3036	1016.0
436	857.0
437	667.0
4367	599.0
4368	23.0
438	864.0
4369	409.0
439	619.0
4381	676.0
4382	218.0
4383	792.0
4384	736.0
4385	426.0
4386	357.0
4387	896.0
4388	1338.0
3057	481.0
3056	123.0
3055	1078.0
3054	856.0
3053	665.0
3052	160.0
3051	964.0
3050	1090.0
4380	698.0
440	372.0
441	381.0
442	743.0
443	955.0
444	359.0
445	643.0
3049	575.0
446	143.0
3048	819.0
3047	244.0
447	167.0
448	215.0
4378	816.0
449	608.0
4379	145.0
3060	775.0
4392	701.0
4393	236.0
4394	485.0
4395	850.0
4396	480.0
4397	466.0
4398	313.0
4399	345.0
3068	490.0
3067	542.0
3066	492.0
3065	510.0
3064	596.0
3063	442.0
3062	788.0
4390	159.0
450	517.0
4391	352.0
3061	423.0
451	366.0
452	692.0
453	227.0
454	783.0
455	862.0
456	181.0
3059	492.0
457	512.0
458	692.0
3058	651.0
4389	1032.0
459	535.0
3071	667.0
3070	811.0
3079	687.0
3078	1168.0
3077	352.0
3076	843.0
3075	98.0
3074	760.0
460	1040.0
3073	512.0
461	868.0
3072	1046.0
462	149.0
463	491.0
464	181.0
465	1096.0
466	869.0
467	534.0
468	443.0
469	296.0
3069	359.0
3082	819.0
3081	696.0
3080	339.0
3089	864.0
3088	212.0
3087	1144.0
3086	883.0
3085	1262.0
470	1041.0
471	678.0
3084	315.0
472	1133.0
3083	213.0
473	1177.0
474	388.0
475	211.0
476	118.0
477	558.0
478	667.0
479	177.0
3093	448.0
3092	1173.0
3091	864.0
3090	630.0
3099	835.0
3098	137.0
480	377.0
3097	810.0
3096	339.0
481	835.0
482	714.0
3095	899.0
3094	387.0
483	890.0
484	252.0
485	116.0
486	407.0
487	927.0
488	675.0
489	290.0
490	497.0
491	1087.0
492	700.0
493	427.0
494	485.0
495	941.0
496	1151.0
497	771.0
498	838.0
499	656.0
3902	716.0
3903	492.0
3904	761.0
3905	1097.0
3906	396.0
3907	508.0
3908	709.0
3909	524.0
3900	331.0
3901	704.0
3913	124.0
3914	830.0
3915	1095.0
3916	634.0
3917	256.0
3918	816.0
3919	683.0
3910	334.0
3911	312.0
3912	727.0
3924	929.0
3925	445.0
3926	324.0
3927	340.0
3928	734.0
3929	619.0
3920	670.0
3921	411.0
3922	908.0
3923	171.0
2603	192.0
3935	119.0
3936	508.0
2602	791.0
2601	881.0
3937	916.0
2600	262.0
3938	531.0
3939	32.0
2609	153.0
2608	264.0
3930	619.0
2607	672.0
3931	289.0
3932	749.0
2606	1116.0
3933	593.0
2605	604.0
3934	734.0
2604	140.0
2614	544.0
3946	204.0
3947	856.0
2613	1010.0
2612	436.0
3948	369.0
2611	989.0
3949	386.0
2610	108.0
3940	604.0
2619	630.0
3941	856.0
3942	609.0
2618	860.0
3943	660.0
2617	1278.0
3944	376.0
2616	579.0
3945	568.0
2615	331.0
3957	322.0
2625	760.0
3958	196.0
2624	324.0
3959	1034.0
2623	692.0
2622	607.0
2621	841.0
2620	315.0
3950	301.0
3951	903.0
3952	233.0
3953	535.0
2629	457.0
3954	1036.0
2628	1199.0
2627	524.0
3955	233.0
3956	491.0
2626	70.0
3970	1007.0
3968	883.0
1305	597.0
2636	515.0
2635	198.0
3969	197.0
1304	493.0
1303	143.0
2634	761.0
2633	212.0
1302	438.0
2632	890.0
1301	375.0
2631	116.0
1300	420.0
2630	318.0
3960	972.0
3961	1138.0
3962	444.0
3963	800.0
3964	830.0
1309	642.0
1308	622.0
3965	602.0
2639	1087.0
1307	573.0
2638	308.0
3966	173.0
3967	293.0
1306	404.0
2637	1322.0
3980	844.0
3981	566.0
2650	604.0
3979	201.0
1316	871.0
2647	151.0
1315	841.0
2646	461.0
1314	562.0
2645	282.0
1313	861.0
2644	254.0
2643	407.0
1312	561.0
1311	770.0
2642	264.0
1310	473.0
2641	564.0
2640	336.0
3971	621.0
3972	250.0
3973	856.0
3974	1202.0
3975	852.0
3976	446.0
1319	277.0
2649	233.0
3977	240.0
1318	392.0
2648	201.0
3978	540.0
1317	682.0
3990	123.0
3991	350.0
3992	170.0
1330	768.0
2661	462.0
2660	850.0
2658	415.0
1327	214.0
2657	433.0
1326	481.0
1325	1034.0
2656	735.0
2655	241.0
1324	118.0
1323	945.0
2654	243.0
2653	251.0
1322	696.0
2652	319.0
1321	775.0
2651	730.0
1320	304.0
3982	777.0
3983	850.0
3984	1265.0
3985	1106.0
3986	79.0
3987	338.0
1329	1202.0
3988	244.0
2659	1115.0
3989	724.0
1328	258.0
2672	441.0
1341	924.0
2671	382.0
1340	560.0
2670	588.0
2669	273.0
1338	535.0
2668	553.0
1337	221.0
1336	392.0
2667	462.0
1335	829.0
2666	1181.0
1334	594.0
2665	315.0
2664	762.0
1333	822.0
1332	684.0
2663	138.0
1331	689.0
2662	655.0
3993	403.0
3994	753.0
3995	262.0
3996	930.0
3997	734.0
3998	907.0
3999	124.0
1339	901.0
1352	252.0
2683	908.0
2682	662.0
1351	601.0
