signal id;x;y;time;signal state
573;652947.2611958925;4946850.506430621;20217.0;RED
184;652965.8020270551;4946861.410030423;20237.0;RED
584;652948.6835875768;4946890.48112624;20237.0;GREEN
584;652948.6835875768;4946890.48112624;20257.0;RED
996;652930.48750213;4946880.182705872;20257.0;GREEN
573;652947.2611958925;4946850.506430621;20277.0;GREEN
996;652930.48750213;4946880.182705872;20277.0;RED
184;652965.8020270551;4946861.410030423;20297.0;GREEN
573;652947.2611958925;4946850.506430621;20297.0;RED
184;652965.8020270551;4946861.410030423;20317.0;RED
584;652948.6835875768;4946890.48112624;20317.0;GREEN
584;652948.6835875768;4946890.48112624;20337.0;RED
996;652930.48750213;4946880.182705872;20337.0;GREEN
573;652947.2611958925;4946850.506430621;20357.0;GREEN
996;652930.48750213;4946880.182705872;20357.0;RED
184;652965.8020270551;4946861.410030423;20377.0;GREEN
573;652947.2611958925;4946850.506430621;20377.0;RED
184;652965.8020270551;4946861.410030423;20397.0;RED
584;652948.6835875768;4946890.48112624;20397.0;GREEN
584;652948.6835875768;4946890.48112624;20417.0;RED
996;652930.48750213;4946880.182705872;20417.0;GREEN
573;652947.2611958925;4946850.506430621;20437.0;GREEN
996;652930.48750213;4946880.182705872;20437.0;RED
184;652965.8020270551;4946861.410030423;20457.0;GREEN
573;652947.2611958925;4946850.506430621;20457.0;RED
184;652965.8020270551;4946861.410030423;20477.0;RED
584;652948.6835875768;4946890.48112624;20477.0;GREEN
584;652948.6835875768;4946890.48112624;20497.0;RED
996;652930.48750213;4946880.182705872;20497.0;GREEN
573;652947.2611958925;4946850.506430621;20517.0;GREEN
996;652930.48750213;4946880.182705872;20517.0;RED
184;652965.8020270551;4946861.410030423;20537.0;GREEN
573;652947.2611958925;4946850.506430621;20537.0;RED
184;652965.8020270551;4946861.410030423;20557.0;RED
584;652948.6835875768;4946890.48112624;20557.0;GREEN
584;652948.6835875768;4946890.48112624;20577.0;RED
996;652930.48750213;4946880.182705872;20577.0;GREEN
573;652947.2611958925;4946850.506430621;20597.0;GREEN
996;652930.48750213;4946880.182705872;20597.0;RED
184;652965.8020270551;4946861.410030423;20617.0;GREEN
573;652947.2611958925;4946850.506430621;20617.0;RED
184;652965.8020270551;4946861.410030423;20637.0;RED
584;652948.6835875768;4946890.48112624;20637.0;GREEN
584;652948.6835875768;4946890.48112624;20657.0;RED
996;652930.48750213;4946880.182705872;20657.0;GREEN
573;652947.2611958925;4946850.506430621;20677.0;GREEN
996;652930.48750213;4946880.182705872;20677.0;RED
184;652965.8020270551;4946861.410030423;20697.0;GREEN
573;652947.2611958925;4946850.506430621;20697.0;RED
184;652965.8020270551;4946861.410030423;20717.0;RED
584;652948.6835875768;4946890.48112624;20717.0;GREEN
584;652948.6835875768;4946890.48112624;20737.0;RED
996;652930.48750213;4946880.182705872;20737.0;GREEN
573;652947.2611958925;4946850.506430621;20757.0;GREEN
996;652930.48750213;4946880.182705872;20757.0;RED
184;652965.8020270551;4946861.410030423;20777.0;GREEN
573;652947.2611958925;4946850.506430621;20777.0;RED
184;652965.8020270551;4946861.410030423;20797.0;RED
584;652948.6835875768;4946890.48112624;20797.0;GREEN
584;652948.6835875768;4946890.48112624;20817.0;RED
996;652930.48750213;4946880.182705872;20817.0;GREEN
573;652947.2611958925;4946850.506430621;20837.0;GREEN
996;652930.48750213;4946880.182705872;20837.0;RED
184;652965.8020270551;4946861.410030423;20857.0;GREEN
573;652947.2611958925;4946850.506430621;20857.0;RED
184;652965.8020270551;4946861.410030423;20877.0;RED
584;652948.6835875768;4946890.48112624;20877.0;GREEN
584;652948.6835875768;4946890.48112624;20897.0;RED
996;652930.48750213;4946880.182705872;20897.0;GREEN
573;652947.2611958925;4946850.506430621;20917.0;GREEN
996;652930.48750213;4946880.182705872;20917.0;RED
184;652965.8020270551;4946861.410030423;20937.0;GREEN
573;652947.2611958925;4946850.506430621;20937.0;RED
184;652965.8020270551;4946861.410030423;20957.0;RED
584;652948.6835875768;4946890.48112624;20957.0;GREEN
584;652948.6835875768;4946890.48112624;20977.0;RED
996;652930.48750213;4946880.182705872;20977.0;GREEN
573;652947.2611958925;4946850.506430621;20997.0;GREEN
996;652930.48750213;4946880.182705872;20997.0;RED
184;652965.8020270551;4946861.410030423;21017.0;GREEN
573;652947.2611958925;4946850.506430621;21017.0;RED
184;652965.8020270551;4946861.410030423;21037.0;RED
584;652948.6835875768;4946890.48112624;21037.0;GREEN
584;652948.6835875768;4946890.48112624;21057.0;RED
996;652930.48750213;4946880.182705872;21057.0;GREEN
573;652947.2611958925;4946850.506430621;21077.0;GREEN
996;652930.48750213;4946880.182705872;21077.0;RED
184;652965.8020270551;4946861.410030423;21097.0;GREEN
573;652947.2611958925;4946850.506430621;21097.0;RED
184;652965.8020270551;4946861.410030423;21117.0;RED
584;652948.6835875768;4946890.48112624;21117.0;GREEN
584;652948.6835875768;4946890.48112624;21137.0;RED
996;652930.48750213;4946880.182705872;21137.0;GREEN
573;652947.2611958925;4946850.506430621;21157.0;GREEN
996;652930.48750213;4946880.182705872;21157.0;RED
184;652965.8020270551;4946861.410030423;21177.0;GREEN
573;652947.2611958925;4946850.506430621;21177.0;RED
184;652965.8020270551;4946861.410030423;21197.0;RED
584;652948.6835875768;4946890.48112624;21197.0;GREEN
584;652948.6835875768;4946890.48112624;21217.0;RED
996;652930.48750213;4946880.182705872;21217.0;GREEN
573;652947.2611958925;4946850.506430621;21237.0;GREEN
996;652930.48750213;4946880.182705872;21237.0;RED
184;652965.8020270551;4946861.410030423;21257.0;GREEN
573;652947.2611958925;4946850.506430621;21257.0;RED
184;652965.8020270551;4946861.410030423;21277.0;RED
584;652948.6835875768;4946890.48112624;21277.0;GREEN
584;652948.6835875768;4946890.48112624;21297.0;RED
996;652930.48750213;4946880.182705872;21297.0;GREEN
573;652947.2611958925;4946850.506430621;21317.0;GREEN
996;652930.48750213;4946880.182705872;21317.0;RED
184;652965.8020270551;4946861.410030423;21337.0;GREEN
573;652947.2611958925;4946850.506430621;21337.0;RED
184;652965.8020270551;4946861.410030423;21357.0;RED
584;652948.6835875768;4946890.48112624;21357.0;GREEN
584;652948.6835875768;4946890.48112624;21377.0;RED
996;652930.48750213;4946880.182705872;21377.0;GREEN
573;652947.2611958925;4946850.506430621;21397.0;GREEN
996;652930.48750213;4946880.182705872;21397.0;RED
184;652965.8020270551;4946861.410030423;21417.0;GREEN
573;652947.2611958925;4946850.506430621;21417.0;RED
184;652965.8020270551;4946861.410030423;21437.0;RED
