Person	Distance
2375	6354.871893467027
1043	6154.607731735687
2374	6727.746237650037
1042	8296.796239929081
2373	3986.0892672180485
1041	7664.6934629183725
2372	8064.34396177997
1040	7616.751066673936
2371	1235.8136070731375
2370	6936.133724118449
1039	4736.589361807825
1038	1552.1482743946099
2369	7223.1435722101705
1037	4465.229876914142
2368	3506.088141796561
1036	7862.319049017333
2367	1512.2200819231282
1035	1481.0712669456611
2366	3414.5649205900245
1034	6892.553963612654
2365	8311.880270685275
3696	5778.985970076859
3697	3975.435785507706
3698	1079.5036640826086
3699	4022.4962740030624
1055	4382.175112689799
2386	5820.41295603778
1054	3503.4236382296667
2385	4547.492154161892
1053	5553.017351985728
2384	9386.05553698404
1052	6137.753705890162
2383	4450.864023809466
1051	6277.231301592239
2382	3412.3615763130656
1050	5445.76250136627
2381	4931.893478772839
2380	4732.836815261694
1049	8625.250273746658
1048	7073.209622749679
2379	3910.0672811135946
1047	4978.3358741975535
2378	8418.403664470588
1046	7804.775292452694
2377	7073.209622749679
1045	6215.486014884376
2376	0.0
1066	4190.404698182605
2397	6333.479355176269
1065	1845.4001080578712
2396	979.3916743938589
1064	9468.741407131918
2395	5501.9187610609915
1063	10127.669397991958
2394	1556.3700872241025
1062	7804.215344797845
2393	3432.268343774751
1061	4676.149311436531
2392	2823.4905201651045
1060	1887.4120468882338
2391	5930.610693528248
2390	5391.737613412147
1059	2413.553929335048
1058	7148.239886508225
2389	3095.1315778080425
1057	3543.3332654179953
2388	4376.667717632925
1056	5358.859249400726
2387	6040.651186159266
4100	3284.6924681021383
4101	2824.0870671516227
4102	1318.4101100441626
1077	2749.6091226870085
1076	0.0
1075	8171.446423610587
1074	9628.685325738043
1073	3503.4236382296667
1072	3247.611058553858
1071	5596.250820506846
1070	2627.0591379277766
1069	7815.264177837228
1068	2485.0006816410796
2399	10619.162831760023
1067	3816.7169980846147
2398	3229.6189962947465
1080	3507.2387990730927
4110	2824.087067151623
4111	4134.538741704339
4112	8598.862659629684
4113	3095.0554735002647
1088	1984.6687597418904
1087	5834.296963344032
1086	3421.2029512025297
1085	8362.128993678594
1084	3469.306132606628
1083	5040.400705985151
1082	1821.923250035829
1081	6512.704156291118
1079	6033.398077681303
1078	1318.4101100441626
4103	5314.949399500471
4104	2342.081770965241
4105	1779.9663740858734
4106	3810.7904452348457
4107	2420.47819847816
4108	9198.30287456506
4109	5273.366913991087
1091	7099.305657613547
1090	4597.593757510744
4120	5796.161742242021
4121	5482.300064666846
4122	5266.2117019681045
4123	2691.012403376196
4124	7330.542515475558
1099	3570.683822179538
1098	4201.03336811069
1097	8277.8509035721
1096	6287.7842276914225
1095	0.0
1094	3923.1854160771936
1093	0.0
1092	5468.999969840677
1089	798.7461381359299
4114	5712.007912189925
4115	8522.702232459247
4116	9569.691111403383
4117	737.4662614664808
4118	6087.866486402798
4119	880.5859428314592
4130	7352.382373722302
4131	9560.36872057302
4132	2450.988668959955
4133	6211.096881070989
4134	3520.362523184516
4135	4069.303840778914
4125	8704.558142276128
4126	1830.805799810948
4127	1759.1881074916114
4128	4847.878113874431
4129	6277.147219096103
4140	987.269033158191
4141	8668.31933104328
4142	6934.825663802131
4143	9204.407768072591
4144	9987.512421178464
4145	4528.570604229479
4146	3870.6835539022904
200	6710.61460434481
201	2387.249521330069
202	4031.9849340402707
203	5389.22125533526
204	2818.078978335203
205	2097.8383763549346
206	0.0
4136	1531.4816871399894
207	1488.5582815354414
4137	3796.157736019097
208	9801.738361822805
4138	4007.9786756069625
209	7975.287535051408
4139	3117.3954094577994
4150	7961.065892738585
4151	5157.417546077257
4152	8152.431824087376
4153	8747.053312854026
4154	6607.643785393765
4155	846.8586587486989
4156	5409.708225349693
4157	4476.370137762064
210	3526.1611703767217
211	1502.4122403023753
212	2382.2041446192115
213	0.0
214	767.5546753853913
215	9588.461028761058
216	4911.561744054594
217	7033.7457507082545
4147	4706.989111241988
218	4545.368441079854
4148	4515.96112962352
219	4742.980803627745
4149	2991.825562764049
4161	1363.0986562175908
4162	1969.5534248479776
4163	2547.3502569920292
4164	11528.540803488777
4165	4676.810041550092
4166	1113.9945393688888
4167	6242.248713264777
4168	6633.631643860674
4160	5354.089750869933
220	1745.5863104290734
221	5884.1950577889675
222	4564.15233781292
223	1935.9470525519323
224	8898.270405222873
225	7601.593476401795
226	3596.3295042045656
227	7623.765551622244
228	6550.665111559041
4158	10127.669397991964
229	9294.382222870121
4159	7090.128440950815
4172	4431.827668151154
4173	9801.738361822805
4174	8252.468089414031
4175	9051.587885045032
4176	1048.413759078947
4177	5178.562009922792
4178	8101.116639841329
4179	5403.9142617489115
4170	1398.4111367341598
230	5089.648914178533
4171	5559.570513685121
231	7649.067146595336
232	5009.182333334895
233	5496.004453493141
234	11431.659489272002
235	3843.955244741112
236	11533.01115468302
237	10279.824890974394
238	10369.560134325799
239	2002.1372585317179
4169	7623.596095147406
4183	4710.042107139894
4184	3702.3296801981546
4185	7706.600518999307
4186	4529.662769269161
4187	1652.9571109335868
4188	3300.707292111374
1909	7073.695841770608
4189	11930.589241341833
1908	1647.7714772791387
4180	5635.901210974471
240	0.0
4181	2924.8596341816956
241	3210.285612754147
4182	4700.426524102151
242	4405.69140983744
243	0.0
244	9876.273593507223
245	1821.923250035829
246	7441.509343380295
247	8907.805900918203
248	9059.840478575577
249	4798.925312009256
1907	4808.528317307184
1906	3202.5270492041263
1905	2405.412741968087
1904	1844.4973110887208
1903	6004.834201225133
1902	7110.872497930488
1901	4418.741446248367
1900	4590.419685977402
4194	11523.536597483606
4195	5379.721969826065
4196	2497.6562179596326
4197	2179.7574128996916
4198	8401.338313785833
4199	4146.794604051258
1919	5396.030301175824
4190	6899.012099308882
250	4340.376214616992
4191	2396.7228144491346
251	2192.7203998217196
4192	7670.578515854444
252	5487.420572930164
4193	11265.099504772716
1910	5956.045664758183
253	8592.282833792386
254	2733.628802720546
255	2780.4445151111777
256	4956.872493568983
257	7726.943799200819
258	12630.351021362905
259	543.8124324870998
1918	2703.1721364819705
1917	5682.654146477604
1916	5209.647496551125
1915	12232.511307197394
1914	6396.112425116318
1913	5351.441608835588
1912	3328.7968008126413
1911	5520.960477944427
260	5086.92429769919
261	6126.669467969417
262	5946.537388490277
263	8412.054592202505
1921	3870.961673894315
264	3980.8781864314838
1920	2479.897613529127
265	6801.980029906458
266	2572.536764202228
267	4914.444257947725
268	6240.375224583722
269	9106.777017659224
1929	2914.4680793123853
1928	7256.146754916086
1927	11911.58951792218
1926	2990.571975439126
1925	2790.922590320512
1924	10674.473095307569
1923	2089.904448685937
1922	8779.491961146894
270	6925.399209510226
271	2793.512571099244
272	1733.3563091705905
273	4099.214979733393
274	2104.740373704947
1932	9261.412008159477
275	8455.231939249465
1931	3795.1223785254115
276	3381.836246365655
1930	9106.777017659224
277	6128.4196406681585
278	5074.280942713351
279	6316.935227416764
1939	3554.219203873288
1938	3777.3748220893417
1937	2408.7198099558736
1936	7740.029384002162
1935	4717.291844487562
1934	3760.734103687776
1933	6374.432315997505
280	3744.9769036898965
281	6850.756691819801
282	8970.677737966866
283	6145.731124083159
284	5020.694106593682
285	8573.049822432255
1943	1679.4239335038228
286	6668.785972980699
1942	3676.474959968117
287	9212.728314950433
1941	1384.838634967644
288	6551.828548062259
1940	2653.9235223357427
289	4357.442030472022
1949	6920.354605009852
1948	7258.676589671728
1947	4882.246135126603
1946	0.0
1945	5669.8152251811325
1944	4322.575573354559
290	4485.894215709302
291	1470.2724972165288
292	5684.295604228879
293	4939.034426632514
294	6419.2269571431425
295	6618.229665226109
296	1797.768777934103
1954	9807.617188555501
297	3856.2887615231507
1953	7188.979758233214
298	4456.001757793766
1952	6779.0689950678825
299	10233.769360047401
1951	0.0
1950	0.0
1959	7951.548374228023
1958	6260.8817448940845
1957	4588.789991914069
1956	6016.357838995297
1955	5849.119462703383
1965	3885.303364741263
1964	5258.967900373056
1963	7173.775762240455
1962	3325.238836266389
1961	1299.8227948757308
1960	3324.3088834628907
1969	2541.699958844153
1968	5465.572137451727
1967	1055.6807027506081
1966	3368.5832744514287
1976	6650.093877386045
1975	6771.084249464362
1974	4232.729042332319
1973	4800.992663592928
1972	5413.526816746795
1971	4809.18750210117
1970	4583.891471999777
1979	8081.814565622336
1978	4498.092072094097
1977	5290.221175126278
1990	5029.487240519924
1987	6147.174431880503
1986	2209.8057142309112
1985	1922.6631308965548
1984	7378.683941247256
1983	2280.8389684488366
1982	5725.297219589102
1981	3311.620701683143
1980	4294.708699161019
1989	3126.899371863853
1988	6130.721228690295
1998	0.0
1997	6371.177333215716
1996	4559.115722416661
1995	7935.131400529965
1994	7619.077193164403
1993	2646.47211378956
1992	0.0
1991	5722.786708359105
1999	6356.037000253344
3704	5161.853312680332
3705	2613.478800918697
3706	1884.5496515174368
3707	6318.116306235861
3708	9984.513965191463
3709	4377.723096533301
3700	2352.570350483244
3701	1511.1985785051468
3702	5217.8082718622245
3703	4260.996294479683
3715	9200.528263339644
3716	5099.2796861263905
3717	8811.112601532035
3718	3236.166164605236
3719	8274.098588353654
3710	5335.976724914288
3711	3934.7073992730675
3712	5321.47678391392
3713	651.8367315832068
3714	2612.671845687721
3726	3847.985723071456
3727	1765.0350179785883
3728	7156.175903104764
3729	2665.08822196396
3720	7219.779685695876
3721	7127.3856897554115
3722	1929.4722511831328
3723	1526.133639047151
3724	6726.726487509584
3725	4971.930386728542
2405	5377.73241280299
3737	4368.713359447488
2404	6455.658544700587
3738	5695.347250665752
2403	762.5647192813387
3739	2004.6504126841246
2402	3126.899371863852
2401	6402.359753646592
2400	3271.4868490528625
3730	2688.1731158601074
3731	6704.5158204923655
3732	4808.610904790188
2409	9488.53895606559
3733	5725.223800629041
2408	1235.8136070731375
3734	5135.358957591587
2407	5618.727652345078
3735	3188.6318193823363
2406	4463.255160174663
3736	5274.0769329093
3750	3892.936596570007
2416	4690.687717392915
3748	8689.163296587109
2415	4676.810041550091
3749	3285.1099897030217
2414	4464.235023071313
2413	3763.7582310246144
2412	3485.4208564402584
2411	3143.12306052053
2410	6714.093984648633
3740	4688.604211396583
3741	2960.963415968873
3742	2682.5779748017176
3743	8155.638425284438
3744	1606.4340152030456
2419	1065.622458461552
3745	5105.419963374323
2418	6198.146516946501
3746	3997.310378273899
2417	8865.441165557753
3747	4063.1485953387305
3760	1896.3549223485459
3761	2950.6528435947375
2430	7577.251624893845
2427	3470.666923330361
3759	10000.753520254755
2426	4561.208880643033
2425	1740.7464887752394
2424	5577.705984821361
2423	2301.1527396007477
2422	8381.770570914792
2421	6594.158711005266
2420	2384.3013887826673
3751	7473.808938755237
3752	9261.412008159477
3753	3706.580967442202
3754	10014.608977546646
3755	5574.589372216897
3756	4987.353842764447
2429	7332.947970537604
3757	2478.4612194012107
2428	4660.523372371559
3758	5442.836824488112
3770	2872.955227434517
3771	2068.3014060247056
3772	2322.1708067993623
1110	5826.946681413799
2441	4958.568077048517
2440	4087.748598048993
1107	2821.4861052171605
2438	4939.07954613669
1106	5040.285925509639
2437	4072.551458519934
1105	6236.774819493416
2436	4585.418657504146
1104	2260.39426833237
2435	11693.221516008114
1103	2755.979947269034
2434	3492.537920281964
1102	4746.666320746321
2433	7971.660449091425
1101	9564.028269722294
2432	4295.327215506754
1100	4965.356538969154
2431	4249.21536340278
3762	8778.545208083602
3763	6472.540707499738
3764	2410.3283021697716
3765	5892.6478774424995
3766	3442.7585629168034
3767	4890.915367065778
1109	3366.5231146698834
3768	10378.516872054905
1108	9740.781973999821
2439	9860.33862826496
3769	6149.597254322805
3780	7398.0927442675475
3781	5851.870698542323
3782	520.0739994254229
3783	6743.905183679021
1121	5779.1395820713715
2452	4003.986771996695
1120	7388.776951757742
2451	2870.645779044412
2450	0.0
1118	2194.4367467984957
2449	5661.772017244797
1117	2713.1918962003515
2448	1884.1364048130874
1116	2526.2616128606073
2447	1153.7607639968635
1115	0.0
2446	9005.159450558316
1114	5525.6007295305335
2445	0.0
1113	2667.4079617812076
2444	8733.332696584303
1112	8323.479978464113
2443	5860.601170261049
1111	2703.490639950645
2442	4948.17351780388
3773	2650.2952410832627
3774	9260.341024687652
3775	5650.5030044924715
3776	5669.181789605127
3777	4561.208880643033
3778	5053.531809858227
3779	2914.847589744576
1119	61.27918017922047
3790	2502.604434061359
3791	2065.858872797961
3792	5988.7043949028375
3793	4579.456827938784
3794	1208.5661816319812
1132	7137.600336384137
2463	1235.813607073137
1131	1900.0192085134108
2462	3537.6919932611345
1130	4221.208718196952
2461	6676.974331939144
2460	5570.054591869408
1129	6091.165508570928
1128	4790.2036314126235
2459	2535.8163395989654
1127	10112.202054439564
2458	0.0
1126	5019.043428015738
2457	6125.085267261875
1125	4938.599591520848
2456	9052.739691527502
1124	5021.038467642196
2455	6820.007999438727
1123	1777.3408632739406
2454	1795.9283276207484
1122	10347.201544609805
2453	3584.0658903637354
3784	2982.8491957001843
3785	6396.112425116318
3786	3612.600374127853
3787	1332.4314379160614
3788	3089.223051533432
3789	2791.7541698984896
1143	4969.05744437605
2474	4975.6905203221795
1142	6283.900649037856
2473	5170.183097852676
1141	2188.5663149540333
2472	3757.0866634805366
1140	6146.197679186898
2471	6122.095588883387
2470	1746.3253457560954
1139	3829.374906794713
1138	7061.203753469488
2469	3088.605021595593
1137	1194.3370865910586
2468	3392.2518034430004
1136	2981.908115045884
2467	5101.813587241528
1135	7389.706904561239
2466	1832.08817268064
1134	1550.9026846794218
2465	5774.592936624665
1133	9491.271532190676
2464	2853.138418861077
3795	7015.442541591234
3796	5478.032392287572
3797	9168.65229586841
3798	7000.900703595258
3799	5871.556122148077
1154	5697.827151844612
2485	3632.6941136830374
1153	3562.4653207069487
2484	4676.810041550091
1152	1793.739485515675
2483	6521.448356403143
1151	4046.4645232055914
2482	7608.9922972621025
1150	945.6088967498036
2481	8040.464150567739
2480	9261.412008159476
1149	1354.0956108105675
1148	2541.184488141522
2479	3008.1038989987555
1147	9071.145822707578
2478	5411.247552050263
1146	3054.693909195411
2477	9124.302138150728
1145	5337.965525458223
2476	7618.7325606000795
1144	4441.164927856836
2475	5639.456992754182
1165	4314.620017204954
2496	3945.500494469831
1164	3413.0736269559643
2495	1318.4101100441626
1163	5024.062525473279
2494	1098.7796783386857
1162	886.3609633713054
2493	4441.791283257047
1161	1059.3844229278902
2492	4197.158656059542
1160	2208.7347120836744
2491	7207.212923903674
2490	6952.752737259645
1159	2581.913755706745
1158	6079.863408705452
2489	3253.2308204421633
1157	0.0
2488	12444.223614233215
1156	4049.6750394344017
2487	5875.474210704875
1155	6039.403013875473
2486	4520.941851700483
4200	4406.485763355243
4201	6318.9885822060505
1176	1826.9261090948216
1175	7190.080262762494
1174	3631.7804613706467
1173	8781.256481161094
1172	4506.261481799205
1171	5535.435749293105
1170	3358.6923179111946
1169	5268.180950595765
1168	4277.334550410014
2499	1700.6137424827275
1167	3023.589283593981
2498	1537.5099905350826
1166	10916.687912081032
2497	3441.034975559216
4210	7982.711569148276
4211	6558.411320059348
4212	2259.9133965696956
1187	10075.45730587127
1186	1748.0657199218658
1185	3827.3888908816916
1184	4924.94226880905
1183	9614.356676373314
1182	8189.808182540262
1181	7544.687792586486
1180	4982.393943316423
1179	6240.775201262915
1178	5869.725526823639
1177	4219.677741912256
4202	3603.6569940995596
4203	6984.254372010257
4204	9329.009606628846
4205	4921.697366425687
4206	9632.095549632635
4207	2050.1956490359753
4208	11533.01115468302
4209	6895.139514592427
1190	929.4600079196719
4220	5364.546678778094
4221	10232.576420719775
4222	8020.41736529856
4223	5128.5798841578635
1198	2144.451628916629
1197	7327.602579367312
1196	3450.1957841567987
1195	7657.338842476307
1194	3299.738888337335
1193	3092.5509650828994
1192	1832.2908356629496
1191	6526.430543968791
1189	7816.32077698305
1188	3043.437744572463
4213	5817.518345869482
4214	3080.1999284354124
4215	3719.589262998053
4216	4864.144564459577
4217	7890.9889969372125
4218	4075.4234570937233
4219	2240.4093049485523
4230	3167.3833637233015
4231	2366.572462109343
4232	3348.676607563637
4233	2966.4768219728135
4234	5304.135131376697
1199	6788.422646310687
4224	0.0
4225	5743.462112860229
4226	3888.0167113477
4227	3716.0877593796267
4228	4447.480657625038
4229	6906.810884990965
4240	5753.512388924968
4241	2828.717627758078
4242	4862.829345984688
4243	2374.5346236313753
4244	8252.014939674475
4245	6237.90233674037
300	3517.440588788821
301	7911.859332267917
302	5696.713065536998
303	9591.971596885474
304	2487.9042145745902
305	10139.797732868254
4235	2394.620366287038
306	2774.4046269207397
4236	9439.271143854607
307	5929.417881223222
4237	1249.868136501397
308	6251.901971043125
4238	10920.48443243128
309	502.66609022739783
4239	3411.541587771074
4250	3563.7720819906876
4251	4463.7730460549965
4252	2616.149449878236
4253	7999.577350625112
4254	11888.7550368075
4255	1481.9558940132636
4256	2737.548788313273
310	5276.259230962687
311	3185.3696472610636
312	8541.02416660014
313	7222.083734185485
314	5620.647082745516
315	9518.202382346562
316	8587.53952003947
4246	4519.774971158447
317	4202.606446780574
4247	4261.323942668918
318	7282.886190401181
4248	10013.013731901932
319	5108.496542681427
4249	2940.964173241862
4260	6083.950991374111
4261	4538.401663687659
4262	0.0
4263	4459.699569538883
4264	4566.724312758033
4265	1883.682689474359
4266	3295.5929967887155
4267	3976.545899536868
320	5065.175826790861
321	8156.889526694851
322	2995.8165650100777
323	2088.0618844063674
324	2948.0685008448127
325	4840.3804952151295
326	5644.982733175786
327	1958.8276563975655
4257	2581.913755706745
328	2451.3532553884943
4258	3154.787694574444
329	4022.4962740030633
4259	8667.994291310288
4271	2647.8397668040616
4272	4117.476412255675
4273	6294.992047779553
4274	4068.1962583350933
4275	2178.7651030610505
4276	4322.575573354561
4277	1918.9245540194163
4278	4435.15193088248
4270	9814.116008652507
330	7987.057945672682
331	2065.1189881524597
332	6478.415087358297
333	6968.202580152167
334	6956.196710871976
335	2886.789779892145
336	4968.54576634453
337	5238.134409429157
338	6104.906984461877
4268	2544.4878411562645
339	9872.631674139035
4269	7950.096609911872
4282	11338.97675197036
4283	3526.802532376075
4284	5718.590628092662
4285	6086.340727313493
4286	4313.742643967102
4287	4980.282426692925
4288	2937.1518011668527
4289	5214.436467255128
4280	2145.5420709225264
340	4938.156930268826
4281	4075.4234570937238
341	3724.9406013016833
342	8143.918945110269
343	3663.937373110525
344	4918.21362925407
345	2093.1801490892085
346	383.49406774825377
347	5789.481261932754
348	4215.514174347759
349	3304.155845274067
4279	6712.3909914822125
4293	1409.4184614883807
4294	3068.4997303738764
4295	2937.325087514909
4296	3230.0400162177602
4297	2582.581937982973
4298	895.3328524594291
4299	8807.960052754433
4290	9998.95277644071
350	1048.413759078947
4291	8966.434458220987
351	6017.509628440586
4292	6411.883409701497
352	5688.337859732894
353	9059.840478575576
354	9595.138509407023
355	0.0
356	3135.0422820423737
357	1752.6792144355059
358	2418.674474668397
359	1526.2572156565566
10	5546.104349940775
11	4708.882378188883
12	6281.49530702767
13	7269.018529608045
14	4338.208197668623
15	5468.999969840678
16	4782.925337811519
17	9248.434459506632
18	7623.765551622247
19	8355.955527863134
360	9117.662924838158
361	7580.185561485272
362	2516.187014600241
363	2186.3366599073725
364	2743.323142183035
365	8330.65816406542
366	4308.540462462471
367	7822.856810493244
368	8143.18941971499
369	748.0240103543008
20	3087.2614813701875
21	4064.948554948099
22	7794.2927664784165
23	3533.9427362340875
24	0.0
25	6339.883336346675
26	3752.7777959106797
27	1897.0609667050912
28	2203.0725540074723
29	3721.631989253701
370	6753.288324034879
371	3721.500855336566
372	6800.5703351868415
373	6626.839954151815
374	4666.654138802873
375	4234.607241941565
376	4835.19021821319
377	8801.119840834861
378	9068.409695340404
379	4563.325210737803
30	2386.1577670360775
31	7348.796626518366
32	8647.367948543933
33	3102.8054970271696
34	2772.243932855492
35	3451.9636857867754
36	6241.579835103262
37	1641.639278447782
38	3015.084460885968
39	10514.977179454503
380	8261.049296776642
381	3671.1959028838555
382	10377.686739117435
383	8537.110677327899
384	1384.9509902807617
385	2004.869010030985
386	5521.2634571545095
387	5551.859335891004
388	2722.2023744442267
389	2312.896905199341
40	6262.953931802234
41	3653.170227175323
42	4403.415326563739
43	5689.127165493152
44	3478.8213204548783
45	9929.056439446005
46	7080.575656757579
47	11682.740074643301
48	9712.754283263592
49	3944.9724706583247
390	4385.262373689895
391	3827.3888908816916
392	4661.927698167658
393	3171.5975343133796
394	4537.312209617594
395	1777.2960096614765
396	830.1586260369337
397	4940.7686416834995
398	8620.530198340397
399	4497.894848289655
50	4046.4645232055914
51	2770.331271176633
52	3308.5053025974985
53	4443.629903018853
54	4608.239792849087
55	3225.2867883724703
56	5331.254580598215
57	7622.695479373994
58	4506.391091166737
59	4664.689546898155
60	8635.337686213974
61	4948.6746600500865
62	5776.432301109759
63	8779.367587387944
64	3444.900013347672
65	4574.841175168134
66	2955.617291694246
67	3404.537690401936
68	8559.897536153563
69	3335.974446217973
70	3549.9257735567503
71	6786.717189037734
72	10007.079514289631
73	4543.559137597348
74	2731.034159214865
75	4586.135627710627
76	4683.511526178174
77	3225.9767058038597
78	7993.754127752356
79	2886.3441300105605
80	860.869667108622
81	2319.2829186681192
82	5826.629963661902
83	4239.8193889655295
84	4745.904830330121
85	3608.7405714296265
86	4923.310276794511
87	2892.760338460781
88	7873.500267620826
89	1289.0949752560955
90	6102.842816859162
91	3036.219595331465
92	3326.7785233028017
93	3800.96201818613
94	4476.790849117749
95	9184.293735166517
96	849.4666765576828
97	2541.184488141522
98	1706.942963367514
99	3963.7955959520646
3803	3725.6162530422826
3804	5899.335842207625
3805	4545.368441079853
3806	13014.694616142257
3807	7782.249128819038
3808	2928.47535789979
3809	6149.042628229117
3800	5112.034190773461
3801	8924.962604468294
3802	12384.066277666061
3814	2315.309857057943
3815	4983.95283813461
3816	7711.655145634937
3817	2561.2311783002974
3818	6656.2262286937585
3819	4764.289655836184
3810	3178.840804266233
3811	7153.259620283205
3812	5255.756961448818
3813	7371.909149511599
3825	7880.023486758178
3826	4701.485834899981
3827	10780.88931307694
3828	3841.174401937696
3829	8219.99325278058
3820	7867.507732875695
3821	3820.686435380039
3822	5788.862059240826
3823	6539.336336548735
3824	3315.4628195880623
2504	6716.813668702103
3836	6331.672785613713
2503	9434.91752018047
3837	5528.16116700405
2502	1683.8966670989387
3838	4557.66632387077
2501	1622.5045587338682
3839	3788.7117982128193
2500	2354.7404923995596
3830	7535.943989118767
2509	8683.727182345028
3831	2911.3133953335127
2508	3542.7787422049137
3832	5795.667811036268
2507	0.0
3833	3063.9310335821683
2506	1828.8714900954528
3834	5065.729059684469
2505	5822.434176757917
3835	8049.616237579651
2515	5180.8411449896885
3847	3359.7542969333767
2514	4267.068908911976
3848	1600.7864449765652
2513	8656.719712419936
3849	1681.1368850018857
2512	6352.689778666698
2511	4687.365682341186
2510	5558.853615433876
3840	5373.019888563767
3841	4997.58133468044
3842	1833.115545519685
2519	870.8868890240079
3843	3431.835935694012
2518	8232.293738682549
3844	2736.125857324139
2517	6243.4206845428
3845	5107.8556517667885
2516	4901.098924680794
